x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed	RR_lower	RR_upper	nRR_fixed_lower	nRR_fixed_upper
12-17y	46-65y	0.8978882307494206	7	22	353	996	2021-01-31	Mexico	8.233471074380166	4	1.0550843037019797	132	0.19333215859769404	0.7676353837295941	0.47504615872261186	1.2416342561614808	0.4079549532239001	1.0525520113813507
12-17y	6-11y	4.767942583732057	2	22	19	996	2021-01-31	Mexico	8.233471074380166	4	5.520775623268698	2	0.6933047935728948	4.076277324415962	0.007755880483153212	11.827474747474746	0.006467611285638307	9.969408102811471
12-17y	65-80y	0.308286951144094	1	22	147	996	2021-01-31	Mexico	8.233471074380166	4	1.1062520246193717	24	0.06601629360448971	0.2635650673835006	6.779408213418187e-4	0.6820670995670994	5.720802015683735e-4	0.5825589659277245
12-17y	81y+	0.00252525252525252	0	22	18	996	2021-01-31	Mexico	8.233471074380166	4	NA	0	NA	0.0021589248247729	0.004119433198380567	0.010795454545454544	0.003567280184604028	0.009209587672316034
18-25y	0-5y	6.23125	1	80	2	996	2021-01-31	Mexico	3.42390625	22	NA	0	NA	5.327308924489007	0.01628707627118644	14.502600472813238	0.014448835218298973	12.700322256686064
18-25y	12-17y	1.6982954545454545	3	80	22	996	2021-01-31	Mexico	3.42390625	22	8.233471074380166	4	0.2913683596727456	1.4519309177803994	0.6975671750181553	2.9694491070865148	0.5991343376184821	2.5623371324965554
18-25y	18-25y	3.42390625	22	80	80	996	2021-01-31	Mexico	3.42390625	22	3.42390625	22	1	2.927214655524764	2.4958831245377224	4.744733343536374	2.033838214992378	4.103930103526528
18-25y	26-45y	0.7365140845070423	21	80	355	996	2021-01-31	Mexico	3.42390625	22	1.1696806189248166	148	0.32067058075661564	0.6296711021715091	0.5188089282315291	0.8990895485985265	0.4190880871688576	0.795190961299151
18-25y	46-65y	0.8464943342776204	24	80	353	996	2021-01-31	Mexico	3.42390625	22	1.0550843037019797	132	0.37798442489590656	0.7236969823914219	0.6848704269176881	1.0308646449622199	0.5669319647777482	0.8644012997257606
18-25y	6-11y	6.578947368421052e-4	0	80	19	996	2021-01-31	Mexico	3.42390625	22	5.520775623268698	2	1.4710299285393985e-4	5.624567306645206e-4	0.0011731312472837898	0.003154912163206427	0.0010132248751163993	0.002738866924191511
18-25y	65-80y	0.6776360544217687	8	80	147	996	2021-01-31	Mexico	3.42390625	22	1.1062520246193717	24	0.2991666133248752	0.5793342588207192	0.39162309968370584	1.1410254673981508	0.3287543116089627	0.9487590073466725
18-25y	81y+	0.6923611111111111	1	80	18	996	2021-01-31	Mexico	3.42390625	22	NA	0	NA	0.5919232138321118	0.0012540792540792541	1.5436489361702126	0.001037801372397982	1.3521050658414024
26-45y	0-5y	0.00140845070422535	0	355	2	996	2021-01-31	Mexico	1.1696806189248166	148	NA	0	NA	0.00120413271916911	0.0019121088037437847	0.00479619065145381	0.0016544734886531041	0.004152533392400218
26-45y	12-17y	0.6377720870678617	5	355	22	996	2021-01-31	Mexico	1.1696806189248166	148	8.233471074380166	4	0.13565070688415112	0.5452531885619417	0.27436896895322016	0.9201861326746646	0.22693383749154095	0.8208704765708958
26-45y	18-25y	0.7365140845070423	21	355	80	996	2021-01-31	Mexico	1.1696806189248166	148	3.42390625	22	0.32067058075661564	0.6296711021715091	0.5188089282315291	0.8990895485985265	0.4190880871688576	0.795190961299151
26-45y	26-45y	1.1696806189248166	148	355	355	996	2021-01-31	Mexico	1.1696806189248166	148	1.1696806189248166	148	1	1	1.1114130726764002	1.2510883404215145	1	1
26-45y	46-65y	0.9299206000877788	117	355	353	996	2021-01-31	Mexico	1.1696806189248166	148	1.0550843037019797	132	0.8359720082154252	0.7950209527645009	0.8674633750755423	0.9978778217386336	0.7071958282696087	0.8693588857365295
26-45y	6-11y	1.1814677538917715	8	355	19	996	2021-01-31	Mexico	1.1696806189248166	148	5.520775623268698	2	0.35318002573301904	1.0100772251640708	0.8397965418322364	1.7218044809800128	0.711393485182535	1.4131268425234844
26-45y	65-80y	0.9161444859633996	48	355	147	996	2021-01-31	Mexico	1.1696806189248166	148	1.1062520246193717	24	0.8050717041755125	0.7832432812347782	0.79753812294033	1.0276084126320406	0.6556597287687392	0.9129527005867726
26-45y	81y+	1.2471048513302034	8	355	18	996	2021-01-31	Mexico	1.1696806189248166	148	NA	0	NA	1.0661926265620747	0.7671746651191218	1.709126082251082	0.6795286227590226	1.4677641446403258
46-65y	0-5y	0.00141643059490085	0	353	2	996	2021-01-31	Mexico	1.0550843037019797	132	NA	0	NA	0.00121095500086412	0.002028606228191454	0.004978204874182683	0.0017237937631120206	0.004343208732422265
46-65y	12-17y	0.8978882307494206	7	353	22	996	2021-01-31	Mexico	1.0550843037019797	132	8.233471074380166	4	0.19333215859769404	0.7676353837295941	0.47504615872261186	1.2416342561614808	0.4079549532239001	1.0525520113813507
46-65y	18-25y	0.8464943342776204	24	353	80	996	2021-01-31	Mexico	1.0550843037019797	132	3.42390625	22	0.37798442489590656	0.7236969823914219	0.6848704269176881	1.0308646449622199	0.5669319647777482	0.8644012997257606
46-65y	26-45y	0.9299206000877788	117	353	355	996	2021-01-31	Mexico	1.0550843037019797	132	1.1696806189248166	148	0.8359720082154252	0.7950209527645009	0.8674633750755423	0.9978778217386336	0.7071958282696087	0.8693588857365295
46-65y	46-65y	1.0550843037019797	132	353	353	996	2021-01-31	Mexico	1.0550843037019797	132	1.0550843037019797	132	1	0.9020276874142148	0.9640901682342347	1.1610856329742578	0.7982980711941504	0.9605331410749876
46-65y	6-11y	0.7426569256001193	5	353	19	996	2021-01-31	Mexico	1.0550843037019797	132	5.520775623268698	2	0.22587370590244352	0.6349228272951789	0.44597555836493896	1.2250442057426145	0.38223459927914327	1.0675227304131658
46-65y	65-80y	1.190052224855948	62	353	147	996	2021-01-31	Mexico	1.0550843037019797	132	1.1062520246193717	24	1.1012189165211763	1.0174163832430234	1.106650429106174	1.3336129431970543	0.9262418789023562	1.125074176094426
46-65y	81y+	0.9406672961913756	6	353	18	996	2021-01-31	Mexico	1.0550843037019797	132	NA	0	NA	0.8042086711294296	0.43112647293554296	1.3926023402542818	0.37007100723091013	1.185292789519648
6-11y	0-5y	26.23684210526316	1	19	2	996	2021-01-31	Mexico	5.520775623268698	2	NA	0	NA	22.43077441890108	0.06904761904761905	88.16428571428571	0.057566636602297744	78.20663394050186
6-11y	12-17y	4.767942583732057	2	19	22	996	2021-01-31	Mexico	5.520775623268698	2	8.233471074380166	4	0.6933047935728948	4.076277324415962	0.007755880483153212	11.827474747474746	0.006467611285638307	9.969408102811471
6-11y	18-25y	6.578947368421052e-4	0	19	80	996	2021-01-31	Mexico	5.520775623268698	2	3.42390625	22	1.4710299285393985e-4	5.624567306645206e-4	0.0011731312472837898	0.003154912163206427	0.0010132248751163993	0.002738866924191511
6-11y	26-45y	1.1814677538917715	8	19	355	996	2021-01-31	Mexico	5.520775623268698	2	1.1696806189248166	148	0.35318002573301904	1.0100772251640708	0.8397965418322364	1.7218044809800128	0.711393485182535	1.4131268425234844
6-11y	46-65y	0.7426569256001193	5	19	353	996	2021-01-31	Mexico	5.520775623268698	2	1.0550843037019797	132	0.22587370590244352	0.6349228272951789	0.44597555836493896	1.2250442057426145	0.38223459927914327	1.0675227304131658
6-11y	6-11y	5.520775623268698	2	19	19	996	2021-01-31	Mexico	5.520775623268698	2	5.520775623268698	2	1	4.719900059850061	0.008366863905325445	22.422826908541175	0.0071745029858867465	19.297438711421762
6-11y	65-80y	0.3569638381668457	1	19	147	996	2021-01-31	Mexico	5.520775623268698	2	1.1062520246193717	24	0.10772969636865916	0.3051806043387902	7.511045655375553e-4	0.7870050078247257	6.465002734523824e-4	0.6735777425782674
6-11y	81y+	0.00292397660818713	0	19	18	996	2021-01-31	Mexico	5.520775623268698	2	NA	0	NA	0.00249980769184231	0.005037707390648567	0.019523809523809513	0.004086681635131536	0.01641489818637966
65-80y	0-5y	0.00340136054421768	0	147	2	996	2021-01-31	Mexico	1.1062520246193717	24	NA	0	NA	0.0029079395598982	0.004329734592892488	0.014185110663983903	0.003676084451955649	0.011827446831299524
65-80y	12-17y	0.308286951144094	1	147	22	996	2021-01-31	Mexico	1.1062520246193717	24	8.233471074380166	4	0.06601629360448971	0.2635650673835006	6.779408213418187e-4	0.6820670995670994	5.720802015683735e-4	0.5825589659277245
65-80y	18-25y	0.6776360544217687	8	147	80	996	2021-01-31	Mexico	1.1062520246193717	24	3.42390625	22	0.2991666133248752	0.5793342588207192	0.39162309968370584	1.1410254673981508	0.3287543116089627	0.9487590073466725
65-80y	26-45y	0.9161444859633996	48	147	355	996	2021-01-31	Mexico	1.1062520246193717	24	1.1696806189248166	148	0.8050717041755125	0.7832432812347782	0.79753812294033	1.0276084126320406	0.6556597287687392	0.9129527005867726
65-80y	46-65y	1.190052224855948	62	147	353	996	2021-01-31	Mexico	1.1062520246193717	24	1.0550843037019797	132	1.1012189165211763	1.0174163832430234	1.106650429106174	1.3336129431970543	0.9262418789023562	1.125074176094426
65-80y	6-11y	0.3569638381668457	1	147	19	996	2021-01-31	Mexico	1.1062520246193717	24	5.520775623268698	2	0.10772969636865916	0.3051806043387902	7.511045655375553e-4	0.7870050078247257	6.465002734523824e-4	0.6735777425782674
65-80y	65-80y	1.1062520246193717	24	147	147	996	2021-01-31	Mexico	1.1062520246193717	24	1.1062520246193717	24	1	0.9457727235287962	0.5906484255140673	1.4043697047496788	0.48390705077604323	1.1762402961828402
65-80y	81y+	1.1296296296296295	3	147	18	996	2021-01-31	Mexico	1.1062520246193717	24	NA	0	NA	0.965759038281747	0.7185004686035614	1.8878733766233762	0.6299761139793603	1.634811081049271
81y+	0-5y	0.02777777777777777	0	18	2	996	2021-01-31	Mexico	NA	0	NA	0	NA	0.02374817307250197	0.0358974358974359	0.13392857142857142	0.029655800842876275	0.1123529136829264
81y+	12-17y	0.00252525252525252	0	18	22	996	2021-01-31	Mexico	NA	0	8.233471074380166	4	NA	0.0021589248247729	0.004119433198380567	0.010795454545454544	0.003567280184604028	0.009209587672316034
81y+	18-25y	0.6923611111111111	1	18	80	996	2021-01-31	Mexico	NA	0	3.42390625	22	NA	0.5919232138321118	0.0012540792540792541	1.5436489361702126	0.001037801372397982	1.3521050658414024
81y+	26-45y	1.2471048513302034	8	18	355	996	2021-01-31	Mexico	NA	0	1.1696806189248166	148	NA	1.0661926265620747	0.7671746651191218	1.709126082251082	0.6795286227590226	1.4677641446403258
81y+	46-65y	0.9406672961913756	6	18	353	996	2021-01-31	Mexico	NA	0	1.0550843037019797	132	NA	0.8042086711294296	0.43112647293554296	1.3926023402542818	0.37007100723091013	1.185292789519648
81y+	6-11y	0.00292397660818713	0	18	19	996	2021-01-31	Mexico	NA	0	5.520775623268698	2	NA	0.00249980769184231	0.005037707390648567	0.019523809523809513	0.004086681635131536	0.01641489818637966
81y+	65-80y	1.1296296296296295	3	18	147	996	2021-01-31	Mexico	NA	0	1.1062520246193717	24	NA	0.965759038281747	0.7185004686035614	1.8878733766233762	0.6299761139793603	1.634811081049271
81y+	81y+	0.00308641975308641	0	18	18	996	2021-01-31	Mexico	NA	0	NA	0	NA	0.00263868589694466	0.0044444444444444444	0.01753826530612244	0.0036144016287059117	0.015013239228526123
0-5y	0-5y	0.04	0	5	5	2100	2021-02-28	Mexico	NA	0	NA	0	NA	0.03389875960994233	0.04	0.5499999999999989	0.0325192104901932	0.46383214601732425
0-5y	12-17y	0.00289855072463768	0	5	69	2100	2021-02-28	Mexico	NA	0	5.293215710985087	12	NA	0.00245643185579292	0.004265734265734266	0.016666666666666656	0.003472552899138656	0.01425501287391059
0-5y	18-25y	2.235106382978723	1	5	188	2100	2021-02-28	Mexico	NA	0	2.02017315527388	34	NA	1.8941833494810865	0.002296646814065432	4.636474723803145	0.0019221171080256924	4.178999412466315
0-5y	26-45y	0.6596546310832025	1	5	637	2100	2021-02-28	Mexico	NA	0	1.179984178190054	228	NA	0.5590368441168669	7.427076117909645e-4	1.2992022777407268	6.178494104983477e-4	1.1391551482279612
0-5y	46-65y	1.1525377229080933	2	5	729	2100	2021-02-28	Mexico	NA	0	1.1222337004484035	284	NA	0.9767399802562946	6.875824821727607e-4	1.9619354921812606	5.735713706065431e-4	1.5999328987253287
0-5y	6-11y	13.13125	1	5	32	2100	2021-02-28	Mexico	NA	0	4.1025390625	2	NA	11.12832717820138	0.009615384615384616	40.74571428571426	0.00803803058178421	36.99285145783578
0-5y	65-80y	5.797101449275362e-4	0	5	345	2100	2021-02-28	Mexico	NA	0	1.0586095358118042	60	NA	4.912863711585845e-4	8.761152552289016e-4	0.0036239398048443236	7.133696758552464e-4	0.003083525217164414
0-5y	81y+	0.00210526315789473	0	5	95	2100	2021-02-28	Mexico	NA	0	2.3269806094182823	10	NA	0.00178414524262854	0.0029178053394996848	0.012353127977135593	0.0024388353508501383	0.010576510986846711
12-17y	0-5y	0.00289855072463768	0	69	5	2100	2021-02-28	Mexico	5.293215710985087	12	NA	0	NA	0.00245643185579292	0.004265734265734266	0.016666666666666656	0.003472552899138656	0.01425501287391059
12-17y	12-17y	5.293215710985087	12	69	69	2100	2021-02-28	Mexico	5.293215710985087	12	5.293215710985087	12	1	4.485836173756336	2.0297041219115766	11.956563634819169	1.849965374077323	9.4905428299808
12-17y	18-25y	0.6476256552574776	4	69	188	2100	2021-02-28	Mexico	5.293215710985087	12	2.02017315527388	34	0.17710685623332892	0.5488426601201155	0.28209076594432697	1.138575790229885	0.2269830574603106	1.0709179023717132
12-17y	26-45y	0.90781061588515	19	69	637	2100	2021-02-28	Mexico	5.293215710985087	12	1.179984178190054	228	0.28048280029270944	0.7693413459811099	0.7513906757436541	1.0585527662374359	0.6021862508429098	0.9130341423564107
12-17y	46-65y	0.960239359058468	23	69	729	2100	2021-02-28	Mexico	5.293215710985087	12	1.1222337004484035	284	0.2993521723816099	0.8137730800182028	0.6861697753761606	1.1852538378305266	0.5635835691458702	1.0433726658477642
12-17y	6-11y	5.706974637681159	6	69	32	2100	2021-02-28	Mexico	5.293215710985087	12	4.1025390625	2	1.2147985500401304	4.836484033569784	0.9115384615384623	9.441846361185984	0.7973420368922708	8.742935507013524
12-17y	65-80y	0.4411258139046419	5	69	345	2100	2021-02-28	Mexico	5.293215710985087	12	1.0586095358118042	60	0.13889733950948777	0.3738404480823403	0.1588619227576717	0.5975633408642036	0.14247515274632622	0.516882412035311
12-17y	81y+	1.5255530129672007e-4	0	69	95	2100	2021-02-28	Mexico	5.293215710985087	12	2.3269806094182823	10	4.003972991830863e-5	1.2928588714699595e-4	3.0311728072922106e-4	5.927051671732522e-4	2.5668792400123513e-4	5.248985769443852e-4
18-25y	0-5y	2.235106382978723	1	188	5	2100	2021-02-28	Mexico	2.02017315527388	34	NA	0	NA	1.8941833494810865	0.002296646814065432	4.636474723803145	0.0019221171080256924	4.178999412466315
18-25y	12-17y	0.6476256552574776	4	188	69	2100	2021-02-28	Mexico	2.02017315527388	34	5.293215710985087	12	0.17710685623332892	0.5488426601201155	0.28209076594432697	1.138575790229885	0.2269830574603106	1.0709179023717132
18-25y	18-25y	2.02017315527388	34	188	188	2100	2021-02-28	Mexico	2.02017315527388	34	2.02017315527388	34	1	1.712034104027199	1.6540697164088445	2.762248505270553	1.3923269647780205	2.4711712132466874
18-25y	26-45y	1.0346120444904638	59	188	637	2100	2021-02-28	Mexico	2.02017315527388	34	1.179984178190054	228	0.6466007365772687	0.8768016246433299	0.8666655465188764	1.1530164823638067	0.6835504180479334	1.0340558847154007
18-25y	46-65y	0.7201719055540963	47	188	729	2100	2021-02-28	Mexico	2.02017315527388	34	1.1222337004484035	284	0.4583568828731851	0.6103233576053101	0.5776684870155964	0.8609642019236469	0.4856106401583996	0.7267664084763136
18-25y	6-11y	0.3492353723404255	1	188	32	2100	2021-02-28	Mexico	2.02017315527388	34	4.1025390625	2	0.114078650087984	0.2959661483564197	3.4314948263118995e-4	0.8004201205100037	2.850404292383173e-4	0.6886756482161738
18-25y	65-80y	0.9713382670366943	30	188	345	2100	2021-02-28	Mexico	2.02017315527388	34	1.0586095358118042	60	0.630988520137592	0.823179060355372	0.7636837522629432	1.1829988425035838	0.6603156008732531	0.9383240372825681
18-25y	81y+	1.411030235162374	12	188	95	2100	2021-02-28	Mexico	2.02017315527388	34	2.3269806094182823	10	0.6491742926706868	1.195804368603243	0.6030210501729606	1.9532690029506434	0.5372972086751729	1.7726976925591997
26-45y	0-5y	0.6596546310832025	1	637	5	2100	2021-02-28	Mexico	1.179984178190054	228	NA	0	NA	0.5590368441168669	7.427076117909645e-4	1.2992022777407268	6.178494104983477e-4	1.1391551482279612
26-45y	12-17y	0.90781061588515	19	637	69	2100	2021-02-28	Mexico	1.179984178190054	228	5.293215710985087	12	0.28048280029270944	0.7693413459811099	0.7513906757436541	1.0585527662374359	0.6021862508429098	0.9130341423564107
26-45y	18-25y	1.0346120444904638	59	637	188	2100	2021-02-28	Mexico	1.179984178190054	228	2.02017315527388	34	0.6466007365772687	0.8768016246433299	0.8666655465188764	1.1530164823638067	0.6835504180479334	1.0340558847154007
26-45y	26-45y	1.179984178190054	228	637	637	2100	2021-02-28	Mexico	1.179984178190054	228	1.179984178190054	228	1	1	1.0419503908600407	1.2837221630097235	1	1
26-45y	46-65y	0.9451475430311408	209	637	729	2100	2021-02-28	Mexico	1.179984178190054	228	1.1222337004484035	284	0.8210756695105725	0.8009832339285069	0.8913661266030961	1.0199885479027475	0.7096586169147332	0.9799617759193362
26-45y	6-11y	1.3393347723704867	13	637	32	2100	2021-02-28	Mexico	1.179984178190054	228	4.1025390625	2	0.5070814500365662	1.135044687145599	0.7630419112043432	1.6989664395010928	0.6549806366592554	1.5765212417004728
26-45y	65-80y	0.8600141059768389	90	637	345	2100	2021-02-28	Mexico	1.179984178190054	228	1.0586095358118042	60	0.7683521137378884	0.7288352859917083	0.7640168396511763	0.9775558609627142	0.6027827700363276	0.9053065501294506
26-45y	81y+	0.6246550442039164	18	637	95	2100	2021-02-28	Mexico	1.179984178190054	228	2.3269806094182823	10	0.35623684983156945	0.5293757795651616	0.3168756881524038	0.8060182944929841	0.2670861366290698	0.6939400285222792
46-65y	0-5y	1.1525377229080933	2	729	5	2100	2021-02-28	Mexico	1.1222337004484035	284	NA	0	NA	0.9767399802562946	6.875824821727607e-4	1.9619354921812606	5.735713706065431e-4	1.5999328987253287
46-65y	12-17y	0.960239359058468	23	729	69	2100	2021-02-28	Mexico	1.1222337004484035	284	5.293215710985087	12	0.2993521723816099	0.8137730800182028	0.6861697753761606	1.1852538378305266	0.5635835691458702	1.0433726658477642
46-65y	18-25y	0.7201719055540963	47	729	188	2100	2021-02-28	Mexico	1.1222337004484035	284	2.02017315527388	34	0.4583568828731851	0.6103233576053101	0.5776684870155964	0.8609642019236469	0.4856106401583996	0.7267664084763136
46-65y	26-45y	0.9451475430311408	209	729	637	2100	2021-02-28	Mexico	1.1222337004484035	284	1.179984178190054	228	0.8210756695105725	0.8009832339285069	0.8913661266030961	1.0199885479027475	0.7096586169147332	0.9799617759193362
46-65y	46-65y	1.1222337004484035	284	729	729	2100	2021-02-28	Mexico	1.1222337004484035	284	1.1222337004484035	284	1	0.9510582609419116	1.0233657450282703	1.1776529022386377	0.8675903250887624	1.0482616950802004
46-65y	6-11y	0.6301868998628258	7	729	32	2100	2021-02-28	Mexico	1.1222337004484035	284	4.1025390625	2	0.24123035716761143	0.5340638556946183	0.0960755865515372	1.0081905576471653	0.08080934430014133	0.8506195918195736
46-65y	65-80y	1.0854694737679171	130	729	345	2100	2021-02-28	Mexico	1.1222337004484035	284	1.0586095358118042	60	0.9954585049673916	0.9199017188797308	0.9846973786454174	1.2235363203942755	0.7978272371595774	1.0641799905159808
46-65y	81y+	0.8187278896830553	27	729	95	2100	2021-02-28	Mexico	1.1222337004484035	284	2.3269806094182823	10	0.4747329775021719	0.693846497958032	0.5993728622468024	1.0868974182435744	0.5377689197071069	0.9709949287039075
6-11y	0-5y	13.13125	1	32	5	2100	2021-02-28	Mexico	4.1025390625	2	NA	0	NA	11.12832717820138	0.009615384615384616	40.74571428571426	0.00803803058178421	36.99285145783578
