x	y	RR	N_pairs	N_x	N_y	N_total	academic_year	state	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
Seniors	Pre-School	0.0012437810945273632	0	402	2	1770	2022-2023	Missouri	1.8400596519888122	168	NA	0	NA	0.001167308636491795
Seniors	School Aged	0.5152693976923891	11	402	94	1770	2022-2023	Missouri	1.8400596519888122	168	2.0032820280669985	10	0.2681361380729005	0.48358864810918595
Seniors	Seniors	1.8400596519888122	168	402	402	1770	2022-2023	Missouri	1.8400596519888122	168	1.8400596519888122	168	1	1.7269256888350082
Adult	Adult	1.2448979591836735	6	7	7	10	2022-2023	Alaska	1.2448979591836735	6	1.2448979591836735	6	1	1
Adult	School Aged	1.5714285714285714	1	7	1	10	2022-2023	Alaska	1.2448979591836735	6	NA	0	NA	1.262295081967213
Adult	Seniors	0.07142857142857142	0	7	2	10	2022-2023	Alaska	1.2448979591836735	6	5.25	2	0.021995286724273366	0.05737704918032786
School Aged	Adult	1.5714285714285714	1	1	7	10	2022-2023	Alaska	NA	0	1.2448979591836735	6	NA	1.262295081967213
School Aged	School Aged	1	0	1	1	10	2022-2023	Alaska	NA	0	NA	0	NA	0.8032786885245902
School Aged	Seniors	0.5	0	1	2	10	2022-2023	Alaska	NA	0	5.25	2	NA	0.4016393442622951
Seniors	Adult	0.07142857142857142	0	2	7	10	2022-2023	Alaska	5.25	2	1.2448979591836735	6	0.021995286724273366	0.05737704918032786
Seniors	School Aged	0.5	0	2	1	10	2022-2023	Alaska	5.25	2	NA	0	NA	0.4016393442622951
Seniors	Seniors	5.25	2	2	2	10	2022-2023	Alaska	5.25	2	5.25	2	1	4.217213114754098
Adult	Adult	1.1720788311272063	900	1042	1042	1414	2022-2023	Arkansas	1.1720788311272063	900	1.1720788311272063	900	1	1
Adult	School Aged	0.05656190019193858	2	1042	48	1414	2022-2023	Arkansas	1.1720788311272063	900	28.231336805555557	46	0.0038473013401459223	0.0482577610735808
Adult	Seniors	0.5863634747991754	140	1042	324	1414	2022-2023	Arkansas	1.1720788311272063	900	2.478442691662856	184	0.32124915365573453	0.5002764824574646
School Aged	Adult	0.05656190019193858	2	48	1042	1414	2022-2023	Arkansas	28.231336805555557	46	1.1720788311272063	900	0.0038473013401459223	0.0482577610735808
School Aged	School Aged	28.231336805555557	46	48	48	1414	2022-2023	Arkansas	28.231336805555557	46	28.231336805555557	46	1	24.086551224890773
School Aged	Seniors	6.430041152263375e-5	0	48	324	1414	2022-2023	Arkansas	28.231336805555557	46	2.478442691662856	184	4.18761792336919e-6	5.486014235134257e-5
Seniors	Adult	0.5863634747991754	140	324	1042	1414	2022-2023	Arkansas	2.478442691662856	184	1.1720788311272063	900	0.32124915365573453	0.5002764824574646
Seniors	School Aged	6.430041152263375e-5	0	324	48	1414	2022-2023	Arkansas	2.478442691662856	184	28.231336805555557	46	4.18761792336919e-6	5.486014235134257e-5
Seniors	Seniors	2.478442691662856	184	324	324	1414	2022-2023	Arkansas	2.478442691662856	184	2.478442691662856	184	1	2.11456996393263
Adult	Adult	1.2418869267466912	382	456	456	676	2022-2023	Idaho	1.2418869267466912	382	1.2418869267466912	382	1	1
Adult	Pre-School	1.4830043859649122	4	456	4	676	2022-2023	Idaho	1.2418869267466912	382	NA	0	NA	1.1941541166311045
Adult	School Aged	1.4846491228070176	1	456	1	676	2022-2023	Idaho	1.2418869267466912	382	NA	0	NA	1.1954785019730245
Adult	Seniors	0.4757751937984496	69	456	215	676	2022-2023	Idaho	1.2418869267466912	382	2.1351433207138992	146	0.28177135467247655	0.3831066931711843
Pre-School	Adult	1.4830043859649122	4	4	456	676	2022-2023	Idaho	NA	0	1.2418869267466912	382	NA	1.1941541166311045
Pre-School	Pre-School	0.0625	0	4	4	676	2022-2023	Idaho	NA	0	NA	0	NA	0.05032664299295598
Pre-School	School Aged	0.25	0	4	1	676	2022-2023	Idaho	NA	0	NA	0	NA	0.20130657197182392
Pre-School	Seniors	0.0011627906976744186	0	4	215	676	2022-2023	Idaho	NA	0	2.1351433207138992	146	NA	9.363096370782507e-4
School Aged	Adult	1.4846491228070176	1	1	456	676	2022-2023	Idaho	NA	0	1.2418869267466912	382	NA	1.1954785019730245
School Aged	Pre-School	0.25	0	1	4	676	2022-2023	Idaho	NA	0	NA	0	NA	0.20130657197182392
School Aged	School Aged	1	0	1	1	676	2022-2023	Idaho	NA	0	NA	0	NA	0.8052262878872957
School Aged	Seniors	0.004651162790697674	0	1	215	676	2022-2023	Idaho	NA	0	2.1351433207138992	146	NA	0.0037452385483130028
Seniors	Adult	0.4757751937984496	69	215	456	676	2022-2023	Idaho	2.1351433207138992	146	1.2418869267466912	382	0.28177135467247655	0.3831066931711843
Seniors	Pre-School	0.0011627906976744186	0	215	4	676	2022-2023	Idaho	2.1351433207138992	146	NA	0	NA	9.363096370782507e-4
Seniors	School Aged	0.004651162790697674	0	215	1	676	2022-2023	Idaho	2.1351433207138992	146	NA	0	NA	0.0037452385483130028
Seniors	Seniors	2.1351433207138992	146	215	215	676	2022-2023	Idaho	2.1351433207138992	146	2.1351433207138992	146	1	1.7192735302458066
Adult	Adult	1.144016846707819	350	432	432	610	2023-2024	Mexico	1.144016846707819	350	1.144016846707819	350	1	1
Adult	Pre-School	0.6518874643874644	6	432	13	610	2023-2024	Mexico	1.144016846707819	350	7.224852071005917	2	0.1557886664965357	0.5698233083397556
Adult	School Aged	0.7944155092592593	9	432	16	610	2023-2024	Mexico	1.144016846707819	350	9.53515625	4	0.1487784685322054	0.6944089254851266
Adult	Seniors	0.6349583644046731	67	432	149	610	2023-2024	Mexico	1.144016846707819	350	2.1431917481194542	78	0.38632070103725014	0.5550253619358116
Pre-School	Adult	0.6518874643874644	6	13	432	610	2023-2024	Mexico	7.224852071005917	2	1.144016846707819	350	0.1557886664965357	0.5698233083397556
Pre-School	Pre-School	7.224852071005917	2	13	13	610	2023-2024	Mexico	7.224852071005917	2	7.224852071005917	2	1	6.315337131439236
Pre-School	School Aged	5.8701923076923075	2	13	16	610	2023-2024	Mexico	7.224852071005917	2	9.53515625	4	0.7004999275966929	5.131211419294379
Pre-School	Seniors	0.9452762003097573	3	13	149	610	2023-2024	Mexico	7.224852071005917	2	2.1431917481194542	78	0.20180866327288616	0.8262782169948064
School Aged	Adult	0.7944155092592593	9	16	432	610	2023-2024	Mexico	9.53515625	4	1.144016846707819	350	0.1487784685322054	0.6944089254851266
School Aged	Pre-School	5.8701923076923075	2	16	13	610	2023-2024	Mexico	9.53515625	4	7.224852071005917	2	0.7004999275966929	5.131211419294379
School Aged	School Aged	9.53515625	4	16	16	610	2023-2024	Mexico	9.53515625	4	9.53515625	4	1	8.334804052440036
School Aged	Seniors	0.2562919463087248	1	16	149	610	2023-2024	Mexico	9.53515625	4	2.1431917481194542	78	0.04389181523790781	0.22402812252832288
Seniors	Adult	0.6349583644046731	67	149	432	610	2023-2024	Mexico	2.1431917481194542	78	1.144016846707819	350	0.38632070103725014	0.5550253619358116
Seniors	Pre-School	0.9452762003097573	3	149	13	610	2023-2024	Mexico	2.1431917481194542	78	7.224852071005917	2	0.20180866327288616	0.8262782169948064
Seniors	School Aged	0.2562919463087248	1	149	16	610	2023-2024	Mexico	2.1431917481194542	78	9.53515625	4	0.04389181523790781	0.22402812252832288
Seniors	Seniors	2.1431917481194542	78	149	149	610	2023-2024	Mexico	2.1431917481194542	78	2.1431917481194542	78	1	1.8733917724087712
Adult	Adult	1.3328476138372192	306	436	436	828	2023-2024	Washington	1.3328476138372192	306	1.3328476138372192	306	1	1
Adult	Pre-School	1.2668195718654434	2	436	3	828	2023-2024	Washington	1.3328476138372192	306	NA	0	NA	0.9504609219491466
Adult	School Aged	0.7432189868368568	9	436	23	828	2023-2024	Washington	1.3328476138372192	306	18.784499054820415	12	0.07388837097436661	0.5576173743502131
Adult	Seniors	0.6174675389782924	119	436	366	828	2023-2024	Washington	1.3328476138372192	306	1.508204186449282	244	0.4346753120911241	0.46326941847509945
Pre-School	Adult	1.2668195718654434	2	3	436	828	2023-2024	Washington	NA	0	1.3328476138372192	306	NA	0.9504609219491466
Pre-School	Pre-School	0.1111111111111111	0	3	3	828	2023-2024	Washington	NA	0	NA	0	NA	0.08336370186478131
Pre-School	School Aged	0.014492753623188406	0	3	23	828	2023-2024	Washington	NA	0	18.784499054820415	12	NA	0.010873526330188867
Pre-School	Seniors	0.7550091074681239	1	3	366	828	2023-2024	Washington	NA	0	1.508204186449282	244	NA	0.5664631872615058
School Aged	Adult	0.7432189868368568	9	23	436	828	2023-2024	Washington	18.784499054820415	12	1.3328476138372192	306	0.07388837097436661	0.5576173743502131
School Aged	Pre-School	0.014492753623188406	0	23	3	828	2023-2024	Washington	18.784499054820415	12	NA	0	NA	0.010873526330188867
School Aged	School Aged	18.784499054820415	12	23	23	828	2023-2024	Washington	18.784499054820415	12	18.784499054820415	12	1	14.09350840996784
School Aged	Seniors	0.196840104537895	2	23	366	828	2023-2024	Washington	18.784499054820415	12	1.508204186449282	244	0.019400087035972333	0.1476838781075652
Seniors	Adult	0.6174675389782924	119	366	436	828	2023-2024	Washington	1.508204186449282	244	1.3328476138372192	306	0.4346753120911241	0.46326941847509945
Seniors	Pre-School	0.7550091074681239	1	366	3	828	2023-2024	Washington	1.508204186449282	244	NA	0	NA	0.5664631872615058
Seniors	School Aged	0.196840104537895	2	366	23	828	2023-2024	Washington	1.508204186449282	244	18.784499054820415	12	0.019400087035972333	0.1476838781075652
Seniors	Seniors	1.508204186449282	244	366	366	828	2023-2024	Washington	1.508204186449282	244	1.508204186449282	244	1	1.1315653573533568
Adult	Adult	0.5916824196597353	6	23	23	52	2023-2024	Montana	0.5916824196597353	6	0.5916824196597353	6	1	1
Adult	School Aged	0.043478260869565216	0	23	1	52	2023-2024	Montana	0.5916824196597353	6	NA	0	NA	0.07348242811501597
Adult	Seniors	1.374223602484472	17	23	28	52	2023-2024	Montana	0.5916824196597353	6	0.6645408163265306	10	2.1878652824082874	2.3225696029210408
School Aged	Adult	0.043478260869565216	0	1	23	52	2023-2024	Montana	NA	0	0.5916824196597353	6	NA	0.07348242811501597
School Aged	School Aged	1	0	1	1	52	2023-2024	Montana	NA	0	NA	0	NA	1.6900958466453675
School Aged	Seniors	1.8928571428571428	1	1	28	52	2023-2024	Montana	NA	0	0.6645408163265306	10	NA	3.199109995435874
Seniors	Adult	1.374223602484472	17	28	23	52	2023-2024	Montana	0.6645408163265306	10	0.5916824196597353	6	2.1878652824082874	2.3225696029210408
Seniors	School Aged	1.8928571428571428	1	28	1	52	2023-2024	Montana	0.6645408163265306	10	NA	0	NA	3.199109995435874
Seniors	Seniors	0.6645408163265306	10	28	28	52	2023-2024	Montana	0.6645408163265306	10	0.6645408163265306	10	1	1.1231376735997913
Adult	Adult	1.073846153846154	42	65	65	108	2023-2024	Connecticut	1.073846153846154	42	1.073846153846154	42	1	1
Adult	Pre-School	0.8384615384615385	1	65	2	108	2023-2024	Connecticut	1.073846153846154	42	NA	0	NA	0.7808022922636103
Adult	School Aged	1.1128205128205129	2	65	3	108	2023-2024	Connecticut	1.073846153846154	42	NA	0	NA	1.0362941738299905
Adult	Seniors	0.8748987854251012	20	65	38	108	2023-2024	Connecticut	1.073846153846154	42	1.3469529085872576	18	0.7228181793375649	0.8147338259689337
Pre-School	Adult	0.8384615384615385	1	2	65	108	2023-2024	Connecticut	NA	0	1.073846153846154	42	NA	0.7808022922636103
Pre-School	Pre-School	0.25	0	2	2	108	2023-2024	Connecticut	NA	0	NA	0	NA	0.23280802292263608
Pre-School	School Aged	18.166666666666668	1	2	3	108	2023-2024	Connecticut	NA	0	NA	0	NA	16.91738299904489
Pre-School	Seniors	0.013157894736842105	0	2	38	108	2023-2024	Connecticut	NA	0	1.3469529085872576	18	NA	0.012253053838033478
School Aged	Adult	1.1128205128205129	2	3	65	108	2023-2024	Connecticut	NA	0	1.073846153846154	42	NA	1.0362941738299905
School Aged	Pre-School	18.166666666666668	1	3	2	108	2023-2024	Connecticut	NA	0	NA	0	NA	16.91738299904489
School Aged	School Aged	0.1111111111111111	0	3	3	108	2023-2024	Connecticut	NA	0	NA	0	NA	0.10347023241006048
School Aged	Seniors	0.008771929824561403	0	3	38	108	2023-2024	Connecticut	NA	0	1.3469529085872576	18	NA	0.008168702558688986
Seniors	Adult	0.8748987854251012	20	38	65	108	2023-2024	Connecticut	1.3469529085872576	18	1.073846153846154	42	0.7228181793375649	0.8147338259689337
Seniors	Pre-School	0.013157894736842105	0	38	2	108	2023-2024	Connecticut	1.3469529085872576	18	NA	0	NA	0.012253053838033478
Seniors	School Aged	0.008771929824561403	0	38	3	108	2023-2024	Connecticut	1.3469529085872576	18	NA	0	NA	0.008168702558688986
Seniors	Seniors	1.3469529085872576	18	38	38	108	2023-2024	Connecticut	1.3469529085872576	18	1.3469529085872576	18	1	1.2543257744723746
Adult	Adult	1.0256659555814616	308	647	647	1394	2023-2024	Louisiana	1.0256659555814616	308	1.0256659555814616	308	1	1
Adult	Pre-School	0.9818441492379629	36	647	79	1394	2023-2024	Louisiana	1.0256659555814616	308	1.3403300753084442	6	0.8299626342726101	0.9572747773239139
Adult	School Aged	0.8862836660199284	58	647	141	1394	2023-2024	Louisiana	1.0256659555814616	308	2.2438006136512247	32	0.5421579620114795	0.8641055708215295
Adult	Seniors	1.001648243681977	245	647	527	1394	2023-2024	Louisiana	1.0256659555814616	308	1.124322631054013	224	0.931770754420106	0.9765833000805133
Pre-School	Adult	0.9818441492379629	36	79	647	1394	2023-2024	Louisiana	1.3403300753084442	6	1.0256659555814616	308	0.8299626342726101	0.9572747773239139
Pre-School	Pre-School	1.3403300753084442	6	79	79	1394	2023-2024	Louisiana	1.3403300753084442	6	1.3403300753084442	6	1	1.3067900596823416
Pre-School	School Aged	1.8772780321393303	15	79	141	1394	2023-2024	Louisiana	1.3403300753084442	6	2.2438006136512247	32	1.0475499891351505	1.830301592758902
Pre-School	Seniors	0.7366512141810583	22	79	527	1394	2023-2024	Louisiana	1.3403300753084442	6	1.124322631054013	224	0.5977728320743982	0.7182174763355994
School Aged	Adult	0.8862836660199284	58	141	647	1394	2023-2024	Louisiana	2.2438006136512247	32	1.0256659555814616	308	0.5421579620114795	0.8641055708215295
School Aged	Pre-School	1.8772780321393303	15	141	79	1394	2023-2024	Louisiana	2.2438006136512247	32	1.3403300753084442	6	1.0475499891351505	1.830301592758902
School Aged	School Aged	2.2438006136512247	32	141	141	1394	2023-2024	Louisiana	2.2438006136512247	32	2.2438006136512247	32	1	2.187652423716442
School Aged	Seniors	0.6753737871263811	36	141	527	1394	2023-2024	Louisiana	2.2438006136512247	32	1.124322631054013	224	0.4010386426257312	0.6584734371372443
Seniors	Adult	1.001648243681977	245	527	647	1394	2023-2024	Louisiana	1.124322631054013	224	1.0256659555814616	308	0.931770754420106	0.9765833000805133
Seniors	Pre-School	0.7366512141810583	22	527	79	1394	2023-2024	Louisiana	1.124322631054013	224	1.3403300753084442	6	0.5977728320743982	0.7182174763355994
Seniors	School Aged	0.6753737871263811	36	527	141	1394	2023-2024	Louisiana	1.124322631054013	224	2.2438006136512247	32	0.4010386426257312	0.6584734371372443
Seniors	Seniors	1.124322631054013	224	527	527	1394	2023-2024	Louisiana	1.124322631054013	224	1.124322631054013	224	1	1.0961879205755853
Adult	Adult	2.647272772157055	166	493	493	3876	2023-2024	Manitoba	2.647272772157055	166	2.647272772157055	166	1	1
Adult	Pre-School	5.070993914807302e-4	0	493	4	3876	2023-2024	Manitoba	2.647272772157055	166	484.5625	2	2.08164704330705e-6	1.915553987538408e-4
Adult	School Aged	4.288585653697216	6	493	11	3876	2023-2024	Manitoba	2.647272772157055	166	64.07438016528926	2	0.12855154106322583	1.6200014213883913
Adult	Seniors	0.749324871237708	321	493	3368	3876	2023-2024	Manitoba	2.647272772157055	166	1.0394386210019126	3042	0.406500423454979	0.28305540672604806
Pre-School	Adult	5.070993914807302e-4	0	4	493	3876	2023-2024	Manitoba	484.5625	2	2.647272772157055	166	2.08164704330705e-6	1.915553987538408e-4
Pre-School	Pre-School	484.5625	2	4	4	3876	2023-2024	Manitoba	484.5625	2	484.5625	2	1	183.04215005587355
Pre-School	School Aged	0.022727272727272728	0	4	11	3876	2023-2024	Manitoba	484.5625	2	64.07438016528926	2	8.28499634236241e-5	0.008585164689603957
Pre-School	Seniors	0.5754899049881235	2	4	3368	3876	2023-2024	Manitoba	484.5625	2	1.0394386210019126	3042	0.0023702125515494554	0.21738972690721323
School Aged	Adult	4.288585653697216	6	11	493	3876	2023-2024	Manitoba	64.07438016528926	2	2.647272772157055	166	0.12855154106322583	1.6200014213883913
School Aged	Pre-School	0.022727272727272728	0	11	4	3876	2023-2024	Manitoba	64.07438016528926	2	484.5625	2	8.28499634236241e-5	0.008585164689603957
School Aged	School Aged	64.07438016528926	2	11	11	3876	2023-2024	Manitoba	64.07438016528926	2	64.07438016528926	2	1	24.203920668545265
School Aged	Seniors	0.313890088533794	3	11	3368	3876	2023-2024	Manitoba	64.07438016528926	2	1.0394386210019126	3042	0.009641274137645244	0.11857111659786748
Seniors	Adult	0.749324871237708	321	3368	493	3876	2023-2024	Manitoba	1.0394386210019126	3042	2.647272772157055	166	0.406500423454979	0.28305540672604806
Seniors	Pre-School	0.5754899049881235	2	3368	4	3876	2023-2024	Manitoba	1.0394386210019126	3042	484.5625	2	0.0023702125515494554	0.21738972690721323
Seniors	School Aged	0.313890088533794	3	3368	11	3876	2023-2024	Manitoba	1.0394386210019126	3042	64.07438016528926	2	0.009641274137645244	0.11857111659786748
Seniors	Seniors	1.0394386210019126	3042	3368	3368	3876	2023-2024	Manitoba	1.0394386210019126	3042	1.0394386210019126	3042	1	0.392645076825595
Adult	Adult	1.2869897959183674	24	28	28	42	2023-2024	District of Columbia	1.2869897959183674	24	1.2869897959183674	24	1	1
Adult	School Aged	1.5357142857142858	1	28	1	42	2023-2024	District of Columbia	1.2869897959183674	24	NA	0	NA	1.193260654112983
Adult	Seniors	0.3489010989010989	3	28	13	42	2023-2024	District of Columbia	1.2869897959183674	24	2.4911242603550297	10	0.18469590579022543	0.27109857436913926
School Aged	Adult	1.5357142857142858	1	1	28	42	2023-2024	District of Columbia	NA	0	1.2869897959183674	24	NA	1.193260654112983
School Aged	School Aged	1	0	1	1	42	2023-2024	District of Columbia	NA	0	NA	0	NA	0.7770069375619425
School Aged	Seniors	0.07692307692307693	0	1	13	42	2023-2024	District of Columbia	NA	0	2.4911242603550297	10	NA	0.05976976442784174
Seniors	Adult	0.3489010989010989	3	13	28	42	2023-2024	District of Columbia	2.4911242603550297	10	1.2869897959183674	24	0.18469590579022543	0.27109857436913926
Seniors	School Aged	0.07692307692307693	0	13	1	42	2023-2024	District of Columbia	2.4911242603550297	10	NA	0	NA	0.05976976442784174
Seniors	Seniors	2.4911242603550297	10	13	13	42	2023-2024	District of Columbia	2.4911242603550297	10	2.4911242603550297	10	1	1.9356208326247206
Adult	Adult	1.1438624859953854	1462	2452	2452	4704	2023-2024	Quebec	1.1438624859953854	1462	1.1438624859953854	1462	1	1
Adult	Pre-School	0.7674551386623165	2	2452	5	4704	2023-2024	Quebec	1.1438624859953854	1462	NA	0	NA	0.6709330431397788
Adult	School Aged	0.9593189233278956	2	2452	4	4704	2023-2024	Quebec	1.1438624859953854	1462	NA	0	NA	0.8386663039247234
Adult	Seniors	0.8433242373045305	986	2452	2243	4704	2023-2024	Quebec	1.1438624859953854	1462	1.1706125303092854	1252	0.7287391148002073	0.7372601581305226
Pre-School	Adult	0.7674551386623165	2	5	2452	4704	2023-2024	Quebec	NA	0	1.1438624859953854	1462	NA	0.6709330431397788
Pre-School	Pre-School	0.04	0	5	5	4704	2023-2024	Quebec	NA	0	NA	0	NA	0.03496923842658598
Pre-School	School Aged	0.05	0	5	4	4704	2023-2024	Quebec	NA	0	NA	0	NA	0.043711548033232475
Pre-School	Seniors	1.2584039233169861	3	5	2243	4704	2023-2024	Quebec	NA	0	1.1706125303092854	1252	NA	1.1001356707855727
School Aged	Adult	0.9593189233278956	2	4	2452	4704	2023-2024	Quebec	NA	0	1.1438624859953854	1462	NA	0.8386663039247234
