x	y	RR	N_pairs	N_x	N_y	N_total	date	trajectory_type	nRR_fixed	RR_lower	RR_upper	nRR_fixed_lower	nRR_fixed_upper
Seniors	Seniors	8.242466994226433	168	554	554	15058	2021-02-17	Rising In-Person	8.03665544955234	6.510563540193921	13.644160014675368	6.3556896233782485	13.322265615101477
Adult	Adult	1.0274739163890285	17066	21129	21129	26878	2021-02-17	Persistent Low	1	1.0233618169221745	1.0308366106098112	1	1
Adult	Pre-School	0.9399577308059043	433	21129	586	26878	2021-02-17	Persistent Low	0.9148239345182673	0.9189153342249937	0.964778288669701	0.8924785118683596	0.9402005003284314
Adult	School Aged	0.9225904789797342	2059	21129	2839	26878	2021-02-17	Persistent Low	0.8979210705631356	0.8957621947465011	0.9415079103001962	0.870808949092507	0.9188441956947718
Adult	Seniors	0.8599200558751099	1571	21129	2324	26878	2021-02-17	Persistent Low	0.8369264096720113	0.8322207981183243	0.8824270612946532	0.809724067220029	0.8613906746689675
Pre-School	Adult	0.9399577308059043	433	586	21129	26878	2021-02-17	Persistent Low	0.9148239345182673	0.9189153342249937	0.964778288669701	0.8924785118683596	0.9402005003284314
Pre-School	Pre-School	2.5046797283602604	32	586	586	26878	2021-02-17	Persistent Low	2.43770638690542	1.3277062485982547	3.516289432494971	1.2920369291289433	3.4176185782815107
Pre-School	School Aged	1.2440128776776902	77	586	2839	26878	2021-02-17	Persistent Low	1.2107488646034634	1.126165081267438	1.3801437326264379	1.0957389987312645	1.3404830542898098
Pre-School	Seniors	0.8683928791714884	44	586	2324	26878	2021-02-17	Persistent Low	0.8451726757438115	0.6869626158712467	0.9961139259615035	0.6690863629845677	0.9685982011136712
School Aged	Adult	0.9225904789797342	2059	2839	21129	26878	2021-02-17	Persistent Low	0.8979210705631356	0.8957621947465011	0.9415079103001962	0.870808949092507	0.9188441956947718
School Aged	Pre-School	1.2440128776776902	77	2839	586	26878	2021-02-17	Persistent Low	1.2107488646034634	1.126165081267438	1.3801437326264379	1.0957389987312645	1.3404830542898098
School Aged	School Aged	1.6673861939837873	500	2839	2839	26878	2021-02-17	Persistent Low	1.622801481757977	1.4953048814944465	1.871911392014014	1.4589244595587023	1.819825973662967
School Aged	Seniors	0.8269734197697548	203	2839	2324	26878	2021-02-17	Persistent Low	0.8048607430114469	0.7655145550702789	0.9125886573788182	0.7459175894293195	0.8870586328369622
Seniors	Adult	0.8599200558751099	1571	2324	21129	26878	2021-02-17	Persistent Low	0.8369264096720113	0.8322207981183243	0.8824270612946532	0.809724067220029	0.8613906746689675
Seniors	Pre-School	0.8683928791714884	44	2324	586	26878	2021-02-17	Persistent Low	0.8451726757438115	0.6869626158712467	0.9961139259615035	0.6690863629845677	0.9685982011136712
Seniors	School Aged	0.8269734197697548	203	2324	2839	26878	2021-02-17	Persistent Low	0.8048607430114469	0.7655145550702789	0.9125886573788182	0.7459175894293195	0.8870586328369622
Seniors	Seniors	2.518113207686907	506	2324	2324	26878	2021-02-17	Persistent Low	2.450780664619308	2.3106110001842515	2.9122606837321072	2.2526265555575056	2.8343050135195433
Adult	Adult	1.0470602296992326	23580	29820	29820	39486	2021-02-17	Other	1	1.0403983445654221	1.053081926662681	1	1
Adult	Pre-School	0.8437387025404459	418	29820	656	39486	2021-02-17	Other	0.8058167797881209	0.8015589955086093	0.8768958586028746	0.7648571283787888	0.8380102965731415
Adult	School Aged	0.8830435880872192	2100	29820	3149	39486	2021-02-17	Other	0.8433551032120405	0.8629512286807117	0.9064562068439086	0.8218954661594086	0.8685544044218643
Adult	Seniors	0.8408918677280083	3722	29820	5861	39486	2021-02-17	Other	0.8030978962590852	0.8163478430431053	0.8592209934779385	0.7766834800258835	0.8248093311875022
Pre-School	Adult	0.8437387025404459	418	656	29820	39486	2021-02-17	Other	0.8058167797881209	0.8015589955086093	0.8768958586028746	0.7648571283787888	0.8380102965731415
Pre-School	Pre-School	5.688887288072576	62	656	656	39486	2021-02-17	Other	5.433199663888203	4.618108497167071	8.411803144149832	4.4072433897689045	8.039048311523104
Pre-School	School Aged	1.6438614852566436	86	656	3149	39486	2021-02-17	Other	1.5699779617537777	1.4473736610306593	1.9772383253450694	1.3786928147867183	1.8837605093085485
Pre-School	Seniors	0.9242941664828694	90	656	5861	39486	2021-02-17	Other	0.8827516701196572	0.7928078747036752	1.0419977845674095	0.7562834802949345	0.996808221869445
School Aged	Adult	0.8830435880872192	2100	3149	29820	39486	2021-02-17	Other	0.8433551032120405	0.8629512286807117	0.9064562068439086	0.8218954661594086	0.8685544044218643
School Aged	Pre-School	1.6438614852566436	86	3149	656	39486	2021-02-17	Other	1.5699779617537777	1.4473736610306593	1.9772383253450694	1.3786928147867183	1.8837605093085485
School Aged	School Aged	2.229902459621381	560	3149	3149	39486	2021-02-17	Other	2.12967926425963	2.0444784166687757	2.5294927070517237	1.9508685564397896	2.4164030250865114
School Aged	Seniors	0.8621916897811905	403	3149	5861	39486	2021-02-17	Other	0.8234403956197005	0.7501932059243197	0.9029492726521419	0.7164877959095428	0.8630398590448429
Seniors	Adult	0.8408918677280083	3722	5861	29820	39486	2021-02-17	Other	0.8030978962590852	0.8163478430431053	0.8592209934779385	0.7766834800258835	0.8248093311875022
Seniors	Pre-School	0.9242941664828694	90	5861	656	39486	2021-02-17	Other	0.8827516701196572	0.7928078747036752	1.0419977845674095	0.7562834802949345	0.996808221869445
Seniors	School Aged	0.8621916897811905	403	5861	3149	39486	2021-02-17	Other	0.8234403956197005	0.7501932059243197	0.9029492726521419	0.7164877959095428	0.8630398590448429
Seniors	Seniors	1.8920366119253464	1646	5861	5861	39486	2021-02-17	Other	1.8069988318330386	1.8039567563241319	2.0507556368967936	1.7258674592269165	1.9544812440124693
Adult	Adult	1.0266163052004642	10254	13046	13046	17040	2021-02-24	Persistent High	1	1.0211442800765864	1.0318311511105003	1	1
Adult	Pre-School	1.0669942543502622	116	13046	142	17040	2021-02-24	Persistent High	1.0393311005730748	1.0097531666794897	1.1202222761495528	0.9835343808071506	1.0909693675425656
Adult	School Aged	0.9338473153356842	1357	13046	1898	17040	2021-02-24	Persistent High	0.9096361616361964	0.9127356322644905	0.9572215534623052	0.8883678390862215	0.9344852399710883
Adult	Seniors	0.8816830093844771	1319	13046	1954	17040	2021-02-24	Persistent High	0.8588242802283503	0.8441467931721234	0.9055724749569264	0.82050066766882	0.886023468129822
Pre-School	Adult	1.0669942543502622	116	142	13046	17040	2021-02-24	Persistent High	1.0393311005730748	1.0097531666794897	1.1202222761495528	0.9835343808071506	1.0909693675425656
Pre-School	Pre-School	3.380331283475501	4	142	142	17040	2021-02-24	Persistent High	3.2926919885764274	1.2578268384961692e-4	10.556056206356498	1.229214422967601e-4	10.292380275003215
Pre-School	School Aged	1.0115948589323083	16	142	1898	17040	2021-02-24	Persistent High	0.9853680034185481	0.612330718454016	1.4118172338194661	0.599005703195062	1.3753711857042488
Pre-School	Seniors	0.3684785272535932	6	142	1954	17040	2021-02-24	Persistent High	0.3589252629117765	0.2797239523986951	0.5844755387570664	0.27261644705852056	0.5702337479831132
School Aged	Adult	0.9338473153356842	1357	1898	13046	17040	2021-02-24	Persistent High	0.9096361616361964	0.9127356322644905	0.9572215534623052	0.8883678390862215	0.9344852399710883
School Aged	Pre-School	1.0115948589323083	16	1898	142	17040	2021-02-24	Persistent High	0.9853680034185481	0.612330718454016	1.4118172338194661	0.599005703195062	1.3753711857042488
School Aged	School Aged	1.4852751107316113	314	1898	1898	17040	2021-02-24	Persistent High	1.446767505257562	1.3436561038535895	1.632747494681484	1.3120047211146884	1.5906020801942438
School Aged	Seniors	0.9694633579709504	211	1898	1954	17040	2021-02-24	Persistent High	0.9443288140466912	0.9191023868889823	1.0121968214948431	0.8962165420145223	0.9889291106570979
Seniors	Adult	0.8816830093844771	1319	1954	13046	17040	2021-02-24	Persistent High	0.8588242802283503	0.8441467931721234	0.9055724749569264	0.82050066766882	0.886023468129822
Seniors	Pre-School	0.3684785272535932	6	1954	142	17040	2021-02-24	Persistent High	0.3589252629117765	0.2797239523986951	0.5844755387570664	0.27261644705852056	0.5702337479831132
Seniors	School Aged	0.9694633579709504	211	1954	1898	17040	2021-02-24	Persistent High	0.9443288140466912	0.9191023868889823	1.0121968214948431	0.8962165420145223	0.9889291106570979
Seniors	Seniors	1.8655067054013026	418	1954	1954	17040	2021-02-24	Persistent High	1.817141122687537	1.6628582879770923	2.2606139401121164	1.6264158953878864	2.205386545533689
Adult	Adult	1.0237254000368865	18116	19271	19271	20986	2021-02-24	Rising In-Person	1	1.019050740762815	1.028886153863474	1	1
Adult	Pre-School	0.7533452209758008	202	19271	292	20986	2021-02-24	Rising In-Person	0.7358860305201537	0.7237163452864661	0.792864890710967	0.7067354395622093	0.7773607644820973
Adult	School Aged	0.703881672705633	435	19271	673	20986	2021-02-24	Rising In-Person	0.6875688272267846	0.6542512437082351	0.7391002248382943	0.6386237912278113	0.7218933949016848
Adult	Seniors	0.7521318042654767	518	19271	750	20986	2021-02-24	Rising In-Person	0.7347007354104685	0.6686795890370767	0.8335376152326552	0.6528862176985715	0.8180849338995759
Pre-School	Adult	0.7533452209758008	202	292	19271	20986	2021-02-24	Rising In-Person	0.7358860305201537	0.7237163452864661	0.792864890710967	0.7067354395622093	0.7773607644820973
Pre-School	Pre-School	6.399383092512666	26	292	292	20986	2021-02-24	Rising In-Person	6.251073864419195	4.218798517645366	8.57901704990805	4.116978433266498	8.391904476908472
Pre-School	School Aged	4.058035986891652	38	292	673	20986	2021-02-24	Rising In-Person	3.9639887676377223	3.0392496351038116	5.273397819850478	2.9836192797087104	5.15222899229887
Pre-School	Seniors	2.4914931506849314	26	292	750	20986	2021-02-24	Rising In-Person	2.4337514245472067	1.8451088745751123	3.0380049363995205	1.7988812489846966	2.9701872533394384
School Aged	Adult	0.703881672705633	435	673	19271	20986	2021-02-24	Rising In-Person	0.6875688272267846	0.6542512437082351	0.7391002248382943	0.6386237912278113	0.7218933949016848
School Aged	Pre-School	4.058035986891652	38	673	292	20986	2021-02-24	Rising In-Person	3.9639887676377223	3.0392496351038116	5.273397819850478	2.9836192797087104	5.15222899229887
School Aged	School Aged	6.023418681515205	130	673	673	20986	2021-02-24	Rising In-Person	5.883822635736274	5.200609715297996	8.110840790500799	5.067764473190574	7.961180891826933
School Aged	Seniors	2.9103932639920753	70	673	750	20986	2021-02-24	Rising In-Person	2.8429432969888304	2.4309383663388697	3.80490398312863	2.372756895378706	3.722797585379843
Seniors	Adult	0.7521318042654767	518	750	19271	20986	2021-02-24	Rising In-Person	0.7347007354104685	0.6686795890370767	0.8335376152326552	0.6528862176985715	0.8180849338995759
Seniors	Pre-School	2.4914931506849314	26	750	292	20986	2021-02-24	Rising In-Person	2.4337514245472067	1.8451088745751123	3.0380049363995205	1.7988812489846966	2.9701872533394384
Seniors	School Aged	2.9103932639920753	70	750	673	20986	2021-02-24	Rising In-Person	2.8429432969888304	2.4309383663388697	3.80490398312863	2.372756895378706	3.722797585379843
Seniors	Seniors	5.073950222222222	136	750	750	20986	2021-02-24	Rising In-Person	4.95635863097604	2.9356145572860264	7.7463474453359975	2.8756589969399116	7.56336642648958
Adult	Adult	1.0289733283363014	21604	26171	26171	32622	2021-02-24	Persistent Low	1	1.0265911469552784	1.0339932379211088	1	1
Adult	Pre-School	0.9119197227400476	447	26171	611	32622	2021-02-24	Persistent Low	0.8862423326506312	0.8898870009036262	0.9428131177753136	0.8639062921512998	0.9158784150843045
Adult	School Aged	0.9226305823029346	2544	26171	3437	32622	2021-02-24	Persistent Low	0.8966516010620923	0.9070191077290821	0.941744656748275	0.8771437713487338	0.9170211889387072
Adult	Seniors	0.817509327916035	1576	26171	2403	32622	2021-02-24	Persistent Low	0.7944902996055567	0.7906555300390877	0.830402556089373	0.7661674883589582	0.8070670644635547
Pre-School	Adult	0.9119197227400476	447	611	26171	32622	2021-02-24	Persistent Low	0.8862423326506312	0.8898870009036262	0.9428131177753136	0.8639062921512998	0.9158784150843045
Pre-School	Pre-School	2.9710329716249553	34	611	611	32622	2021-02-24	Persistent Low	2.8873760765292906	2.0498405336360905	5.836541748656746	1.9938464283105368	5.663428041648473
Pre-School	School Aged	1.3048761266033875	84	611	3437	32622	2021-02-24	Persistent Low	1.2681340620491888	1.1597504369509446	1.485395580644575	1.1246395431452865	1.442156673244384
Pre-School	Seniors	1.022053720356374	46	611	2403	32622	2021-02-24	Persistent Low	0.9932752309614133	0.808277733476561	1.1956202433370693	0.7840426992674346	1.163350660351613
School Aged	Adult	0.9226305823029346	2544	3437	26171	32622	2021-02-24	Persistent Low	0.8966516010620923	0.9070191077290821	0.941744656748275	0.8771437713487338	0.9170211889387072
School Aged	Pre-School	1.3048761266033875	84	3437	611	32622	2021-02-24	Persistent Low	1.2681340620491888	1.1597504369509446	1.485395580644575	1.1246395431452865	1.442156673244384
School Aged	School Aged	1.6403555278948079	594	3437	3437	32622	2021-02-24	Persistent Low	1.5941671982373165	1.4804227001790031	1.7572440714759776	1.4410492782965727	1.7056097208441363
School Aged	Seniors	0.8492113739602241	215	3437	2403	32622	2021-02-24	Persistent Low	0.8252996949233602	0.7514186382296448	0.9241792776125615	0.7314332317926686	0.8980378885850682
Seniors	Adult	0.817509327916035	1576	2403	26171	32622	2021-02-24	Persistent Low	0.7944902996055567	0.7906555300390877	0.830402556089373	0.7661674883589582	0.8070670644635547
Seniors	Pre-School	1.022053720356374	46	2403	611	32622	2021-02-24	Persistent Low	0.9932752309614133	0.808277733476561	1.1956202433370693	0.7840426992674346	1.163350660351613
Seniors	School Aged	0.8492113739602241	215	2403	3437	32622	2021-02-24	Persistent Low	0.8252996949233602	0.7514186382296448	0.9241792776125615	0.7314332317926686	0.8980378885850682
Seniors	Seniors	3.1975658461324787	566	2403	2403	32622	2021-02-24	Persistent Low	3.107530349015433	2.879819101831682	3.6546625415887695	2.801405909343829	3.552523360334064
Adult	Adult	1.0412036330356718	27396	34448	34448	45100	2021-02-24	Other	1	1.0393229102116075	1.045710683259329	1	1
Adult	Pre-School	0.852324603294017	416	34448	639	45100	2021-02-24	Other	0.8185954949168107	0.8037440406919679	0.8789559623995736	0.769001950828146	0.843882317020457
Adult	School Aged	0.8875198774235002	2776	34448	4095	45100	2021-02-24	Other	0.852397983702669	0.8692279259681875	0.9059864025860458	0.8333855101096488	0.8705221423114089
Adult	Seniors	0.8539351209445954	3860	34448	5918	45100	2021-02-24	Other	0.8201422794260838	0.8257392568216142	0.8617948288512467	0.7896524917100383	0.8281983277232934
Pre-School	Adult	0.852324603294017	416	639	34448	45100	2021-02-24	Other	0.8185954949168107	0.8037440406919679	0.8789559623995736	0.769001950828146	0.843882317020457
Pre-School	Pre-School	5.0808089713730125	46	639	639	45100	2021-02-24	Other	4.879745719441745	3.6260092450612955	7.038975359020569	3.479168694059362	6.752754941032203
Pre-School	School Aged	1.5856586814333293	92	639	4095	45100	2021-02-24	Other	1.522909286063742	1.4640337383884097	1.8735353222069637	1.4037246320763404	1.7985401424987573
Pre-School	Seniors	1.0137240777850234	85	639	5918	45100	2021-02-24	Other	0.9736078953446113	0.855708089645177	1.1999349405029767	0.8210072700347735	1.1482928333338291
School Aged	Adult	0.8875198774235002	2776	4095	34448	45100	2021-02-24	Other	0.852397983702669	0.8692279259681875	0.9059864025860458	0.8333855101096488	0.8705221423114089
School Aged	Pre-School	1.5856586814333293	92	4095	639	45100	2021-02-24	Other	1.522909286063742	1.4640337383884097	1.8735353222069637	1.4037246320763404	1.7985401424987573
School Aged	School Aged	1.9687012810822335	732	4095	4095	45100	2021-02-24	Other	1.8907937108732558	1.764737787503774	2.122937752651082	1.6943298271331384	2.0338631792396287
School Aged	Seniors	0.921197802610442	495	4095	5918	45100	2021-02-24	Other	0.8847431697147005	0.8642404099256051	0.9973111266027012	0.8300577615448206	0.9558753396301043
Seniors	Adult	0.8539351209445954	3860	5918	34448	45100	2021-02-24	Other	0.8201422794260838	0.8257392568216142	0.8617948288512467	0.7896524917100383	0.8281983277232934
Seniors	Pre-School	1.0137240777850234	85	5918	639	45100	2021-02-24	Other	0.9736078953446113	0.855708089645177	1.1999349405029767	0.8210072700347735	1.1482928333338291
Seniors	School Aged	0.921197802610442	495	5918	4095	45100	2021-02-24	Other	0.8847431697147005	0.8642404099256051	0.9973111266027012	0.8300577615448206	0.9558753396301043
Seniors	Seniors	1.9032728864836441	1478	5918	5918	45100	2021-02-24	Other	1.8279545192659137	1.8305263954833642	2.0918319902327136	1.7572294677484441	2.003179125279344
Adult	Adult	1.0252311898256088	14744	18740	18740	24420	2021-03-03	Persistent High	1	1.0212492294021238	1.0287117942202635	1	1
Adult	Pre-School	1.0023811300759007	110	18740	143	24420	2021-03-03	Persistent High	0.977712285798099	0.9417492895672881	1.0461244785885595	0.9202889930613516	1.021888299359912
