x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist
Louisiana	Virginia	0.8058445627638398	2877	246921	522554	36141038	3	1404.045507118943
Louisiana	New York	0.5094660583683569	7497	246921	2153847	36141038	6	1964.3288656317204
Louisiana	Wyoming	0.199082061211954	547	246921	402159	36141038	4	1911.2263453925584
Louisiana	Kentucky	1.2048180592889466	875	246921	106299	36141038	3	945.5553524936568
Louisiana	Oklahoma	2.401794387052593	1650	246921	100552	36141038	2	719.0136192649891
Louisiana	Illinois	0.8929446772767229	3613	246921	592224	36141038	3	1030.4526757827716
Louisiana	California	0.6846048820827976	26058	246921	5571135	36141038	4	2611.2886694387475
Louisiana	Colorado	0.6940341613255493	8330	246921	1756737	36141038	3	1516.4329648190655
Louisiana	Delaware	0.8817965531197735	772	246921	128142	36141038	5	1736.2593899786232
Louisiana	Hawaii	0.31424810981146695	492	246921	229158	36141038	NA	6477.214401034952
Louisiana	Alabama	3.5845766564058055	2279	246921	93057	36141038	2	521.9043288567192
Louisiana	North Dakota	0.48398790545817466	557	246921	168447	36141038	5	1961.5269756176533
Louisiana	Mississippi	8.050676655067402	3686	246921	67014	36141038	1	287.05042507057124
Louisiana	Michigan	0.4391941141575394	2189	246921	729511	36141038	5	1583.821797456616
Louisiana	Missouri	1.1114626435047168	1300	246921	171195	36141038	2	813.3025172118915
Louisiana	North Carolina	1.0089090971816863	5032	246921	730014	36141038	3	1272.3581019575272
Louisiana	Nebraska	0.9653466778199934	963	246921	146011	36141038	3	1358.904048418461
Louisiana	Montana	0.3951827678182857	400	246921	148151	36141038	5	2331.88081390299
Louisiana	Pennsylvania	0.6745680766154122	2005	246921	435042	36141038	5	1675.6344045495152
Louisiana	Florida	0.9925133213395976	8274	246921	1220174	36141038	3	956.9568900833088
Louisiana	Minnesota	0.3759166831343272	3161	246921	1230766	36141038	4	1705.0843759433571
Louisiana	South Dakota	0.4663288396090949	162	246921	50847	36141038	4	1654.3043612544286
Louisiana	New Hampshire	0.5065097535036314	349	246921	100851	36141038	8	2273.8283263032067
Louisiana	Nevada	1.080129720519696	2692	246921	364789	36141038	4	2412.412852418242
Louisiana	Vermont	0.3232510057702115	569	246921	257641	36141038	7	2224.013365132836
Louisiana	Alaska	0.6921675055328829	260	246921	54980	36141038	NA	5506.658155453275
Louisiana	District of Columbia	0.8963243940258794	755	246921	123289	36141038	4	1615.1539624576312
Louisiana	Georgia	1.592058206260209	3757	246921	345402	36141038	3	825.2132633399385
Louisiana	Maryland	0.7514325186643219	2552	246921	497088	36141038	4	1641.3663598735598
Louisiana	Connecticut	0.4988833795073977	1592	246921	467075	36141038	7	2078.722407749044
Louisiana	Massachusetts	0.39310099437481866	4582	246921	1706057	36141038	7	2179.8988908361785
Louisiana	Oregon	0.5219323493167013	1193	246921	334556	36141038	5	2879.0363074192014
Louisiana	Indiana	1.1036685318466208	1583	246921	209935	36141038	4	1109.3833944691246
Louisiana	Maine	0.4988470264758702	451	246921	132328	36141038	9	2529.400319246503
Louisiana	Idaho	0.5925557046176255	641	246921	158333	36141038	4	2466.5459694380293
Louisiana	Washington	0.5802556354403627	3737	246921	942641	36141038	5	3023.7901492062265
Louisiana	New Mexico	0.875036978697696	1556	246921	260271	36141038	2	1372.7623255141666
Louisiana	South Carolina	1.28888887986241	1588	246921	180334	36141038	4	1086.3272865277415
Louisiana	Arkansas	4.040061952120669	3771	246921	136619	36141038	1	429.3030911329477
Louisiana	West Virginia	0.7077754104448042	739	246921	152824	36141038	4	1334.0527640954112
Maine	Wisconsin	0.4037461153905122	800	132328	541166	36141038	7	1629.6654233966551
Maine	New Jersey	0.6382862958981912	1636	132328	700030	36141038	4	726.073875643662
Maine	Tennessee	0.7168901387517811	675	132328	257158	36141038	7	1783.398355557073
Maine	Kansas	0.5154572712462427	226	132328	119747	36141038	8	2512.7866745440315
Maine	Texas	0.4772968166634291	2712	132328	1551851	36141038	9	3016.2586241077215
Maine	Ohio	0.7598505312807878	788	132328	283235	36141038	5	1238.8711441186388
Maine	Arizona	0.39727900297385493	1121	132328	770653	36141038	10	3777.255680849192
Maine	Iowa	0.7513964998377073	411	132328	149390	36141038	8	1975.5051976244376
Maine	Louisiana	0.4988470264758702	451	132328	246921	36141038	9	2529.400319246503
Maine	Rhode Island	2.7818097377537	2299	132328	225715	36141038	3	450.0558753012374
Maine	Utah	0.3171821327960753	736	132328	633750	36141038	10	3510.1968879275973
Maine	Virginia	0.836775639729347	1601	132328	522554	36141038	6	1180.6182494293164
Maine	New York	0.8409661998173024	6632	132328	2153847	36141038	3	567.8403133147625
Maine	Wyoming	0.10186906965629676	150	132328	402159	36141038	9	3037.6697123133217
Maine	Kentucky	0.960928991435374	374	132328	106299	36141038	6	1592.1246066971337
Maine	Oklahoma	0.4997766744624266	184	132328	100552	36141038	8	2607.468726993595
Maine	Illinois	0.4648613101674819	1008	132328	592224	36141038	7	1729.233074349034
Maine	California	0.34610660846926433	7060	132328	5571135	36141038	11	4224.312075960054
Maine	Colorado	0.2862173215030415	1841	132328	1756737	36141038	9	3046.81288287435
Maine	Delaware	0.5264466038036926	247	132328	128142	36141038	5	876.0563754963476
Maine	Hawaii	0.21214551376557628	178	132328	229158	36141038	NA	8202.229124697551
Maine	Alabama	1.0184255831248148	347	132328	93057	36141038	8	2056.421159189506
Maine	North Dakota	0.20915839604871383	129	132328	168447	36141038	9	2389.3895392847708
Maine	Mississippi	0.33011735044596363	81	132328	67014	36141038	8	2243.17764878149
Maine	Michigan	0.4290438152061703	1146	132328	729511	36141038	6	1275.7831287578686
Maine	Missouri	0.9380697313522458	588	132328	171195	36141038	7	2065.365316754126
Maine	North Carolina	0.5971048119678767	1596	132328	730014	36141038	7	1384.6168937830982
Maine	Nebraska	0.43022053277693567	230	132328	146011	36141038	8	2487.542898127982
Maine	Montana	0.2599341846718934	141	132328	148151	36141038	10	3079.5716229473824
Maine	Pennsylvania	0.7282419212505026	1160	132328	435042	36141038	4	854.2321755768395
Maine	Florida	1.3871026536924105	6197	132328	1220174	36141038	9	2194.4443309940166
Maine	Minnesota	0.2589668885227228	1167	132328	1230766	36141038	8	1937.0780027867784
Maine	South Dakota	0.30616701112297395	57	132328	50847	36141038	9	2427.680148401655
Maine	New Hampshire	7.661284880799515	2829	132328	100851	36141038	1	263.33941936613405
Maine	Nevada	0.4694341498364771	627	132328	364789	36141038	11	3894.687147572455
Maine	Vermont	1.8911620616216975	1784	132328	257641	36141038	2	306.41159672463687
Maine	Alaska	0.26824886778906626	54	132328	54980	36141038	NA	5278.510737599283
Maine	District of Columbia	0.6224878269046877	281	132328	123289	36141038	6	961.5763528186826
Maine	Georgia	0.8397471563456862	1062	132328	345402	36141038	8	1866.7223535515816
Maine	Maryland	0.9615096396043288	1750	132328	497088	36141038	5	936.3518710061892
Maine	Connecticut	1.1893596460501177	2034	132328	467075	36141038	3	501.8400648344407
Maine	Massachusetts	2.518644537099847	15733	132328	1706057	36141038	2	401.4582034973084
Maine	Oregon	0.3134810367741489	384	132328	334556	36141038	11	3993.387728648708
Maine	Indiana	0.5971407498853788	459	132328	209935	36141038	6	1517.130733697277
Maine	Maine	116.14617466633594	56274	132328	132328	36141038	0	0
Maine	Idaho	0.2104443465627594	122	132328	158333	36141038	10	3530.4347769371025
Maine	Washington	0.3247941214935593	1121	132328	942641	36141038	11	3864.144608112099
Maine	New Mexico	0.29696791370124487	283	132328	260271	36141038	9	3338.4931796038895
Maine	South Carolina	0.5967157198167593	394	132328	180334	36141038	8	1614.254251398084
Maine	Arkansas	0.4717911325536502	236	132328	136619	36141038	8	2278.1278507303723
Maine	West Virginia	0.4199766767687327	235	132328	152824	36141038	5	1199.300514459017
Maryland	Wisconsin	0.6780631518693074	5047	497088	541166	36141038	4	1257.7542862107707
Maryland	New Jersey	1.581588718415521	15228	497088	700030	36141038	2	220.24987891348073
Maryland	Tennessee	0.8063374377358062	2852	497088	257158	36141038	2	916.4771446720684
Maryland	Kansas	1.4225744005571266	2343	497088	119747	36141038	4	1870.5805741709871
Maryland	Texas	0.7774895828894144	16595	497088	1551851	36141038	4	2207.162799784734
Maryland	Ohio	1.01318219657393	3947	497088	283235	36141038	2	534.4607707823934
Maryland	Arizona	0.4670908883835101	4951	497088	770653	36141038	6	3137.9950911617443
Maryland	Iowa	0.6244137697430389	1283	497088	149390	36141038	4	1450.7721788109104
Maryland	Louisiana	0.7514325186643219	2552	497088	246921	36141038	4	1641.3663598735598
Maryland	Rhode Island	0.6535652734229556	2029	497088	225715	36141038	4	529.8901466190224
Maryland	Utah	0.53701697186663655	4681	497088	633750	36141038	6	2990.2927903541677
Maryland	Virginia	3.5518364293379867	25528	497088	522554	36141038	1	246.42849926745112
Maryland	New York	1.2193384846903501	36122	497088	2153847	36141038	2	446.2538726385077
Maryland	Wyoming	0.1287210411601325	712	497088	402159	36141038	5	2605.2105399354896
Maryland	Kentucky	0.9219939171664712	1348	497088	106299	36141038	2	763.3674722598269
Maryland	Oklahoma	0.5242212672021537	725	497088	100552	36141038	4	1868.6112490833016
Maryland	Illinois	0.824748128600646	6718	497088	592224	36141038	3	1071.089139386453
Maryland	California	0.5566907037943293	42657	497088	5571135	36141038	7	3707.819885045924
Maryland	Colorado	0.4693663433298452	11341	497088	1756737	36141038	5	2476.24201831285
Maryland	Delaware	6.134538289977904	10812	497088	128142	36141038	1	109.4052811740541
Maryland	Hawaii	0.5799739812545098	1828	497088	229158	36141038	NA	7730.791801382619
Maryland	Alabama	0.9141219908593896	1170	497088	93057	36141038	3	1141.8037440505154
Maryland	North Dakota	0.3651526232077668	846	497088	168447	36141038	6	2124.1144523060616
Maryland	Mississippi	1.1207329040964535	1033	497088	67014	36141038	3	1355.3320822665028
Maryland	Michigan	0.5406736944657673	5425	497088	729511	36141038	3	924.90029687197
Maryland	Missouri	0.6226016059109492	1466	497088	171195	36141038	3	1362.405357275835
Maryland	North Carolina	1.7214940954590854	17285	497088	730014	36141038	2	450.78246797281054
Maryland	Nebraska	0.7060866462415895	1418	497088	146011	36141038	4	1967.209881549052
Maryland	Montana	0.31015574757743125	632	497088	148151	36141038	6	2791.8608525786894
Maryland	Pennsylvania	2.8781918603015733	17222	497088	435042	36141038	1	222.88420329785495
Maryland	Florida	1.1765887962430093	19746	497088	1220174	36141038	4	1271.8575235534524
Maryland	Minnesota	0.29926576488929807	5066	497088	1230766	36141038	5	1639.8417146723768
Maryland	South Dakota	0.39178930002904144	274	497088	50847	36141038	5	2029.2937966762124
Maryland	New Hampshire	0.6639674112256353	921	497088	100851	36141038	4	673.1647160054397
Maryland	Nevada	0.6921980825315946	3473	497088	364789	36141038	7	3407.9262302666443
Maryland	Vermont	0.3566969865692041	1264	497088	257641	36141038	3	655.0068628978383
Maryland	Alaska	0.5845004857581204	442	497088	54980	36141038	NA	5495.607726978516
Maryland	District of Columbia	8.76259209085702	14859	497088	123289	36141038	1	26.35438920062937
Maryland	Georgia	1.2526577938535055	5951	497088	345402	36141038	3	931.1418715585132
Maryland	Maryland	20.109534456868996	137489	497088	497088	36141038	0	0
Maryland	Connecticut	0.8903827732827317	5720	497088	467075	36141038	3	446.7109110019565
Maryland	Massachusetts	0.6930657981599323	16263	497088	1706057	36141038	3	550.8957048798201
Maryland	Oregon	0.5730712871334623	2637	497088	334556	36141038	7	3645.255972675802
Maryland	Indiana	0.7497912946675768	2165	497088	209935	36141038	3	822.157999219402
Maryland	Maine	0.9615096396043288	1750	497088	132328	36141038	5	936.3518710061892
Maryland	Idaho	0.30444540973433415	663	497088	158333	36141038	6	3168.4884137335193
Maryland	Washington	0.49640603482403867	6436	497088	942641	36141038	7	3609.187509722728
Maryland	New Mexico	0.6033861163229935	2160	497088	260271	36141038	5	2653.9135701494533
Maryland	South Carolina	1.7977413136462832	4459	497088	180334	36141038	3	679.2862928935858
Maryland	Arkansas	0.33207855463798336	624	497088	136619	36141038	3	1464.877277981729
Maryland	West Virginia	2.2193583318979098	4665	497088	152824	36141038	1	337.1798213964785
Massachusetts	Wisconsin	0.4443743306413981	11352	1706057	541166	36141038	5	1489.399095222386
Massachusetts	New Jersey	0.9124749698831108	30153	1706057	700030	36141038	2	332.78804803812096
Massachusetts	Tennessee	0.5477260267869972	6649	1706057	257158	36141038	5	1441.104890345311
Massachusetts	Kansas	0.32303026669620044	1826	1706057	119747	36141038	6	2280.64128326378
Massachusetts	Texas	0.34316663980248935	25139	1706057	1551851	36141038	7	2710.5326676692516
Massachusetts	Ohio	0.5601985537472961	7490	1706057	283235	36141038	3	944.089505627596
Massachusetts	Arizona	0.3433841040139384	12492	1706057	770653	36141038	8	3556.9635481183163
Massachusetts	Iowa	0.3201912761079894	2258	1706057	149390	36141038	6	1783.7019547284635
Massachusetts	Louisiana	0.39310099437481866	4582	1706057	246921	36141038	7	2179.8988908361785
Massachusetts	Rhode Island	6.230503796554975	66386	1706057	225715	36141038	1	67.53935919901721
Massachusetts	Utah	0.3542191582443053	10597	1706057	633750	36141038	8	3342.597994435425
Massachusetts	Virginia	0.7357066452075713	18148	1706057	522554	36141038	4	797.3188569165707
Massachusetts	New York	0.8789901188009482	89370	1706057	2153847	36141038	1	313.08276297236694
Massachusetts	Wyoming	0.08628259331290672	1638	1706057	402159	36141038	7	2904.2518421814025
Massachusetts	Kentucky	0.6145996026116779	3084	1706057	106299	36141038	4	1264.1628464260173
Massachusetts	Oklahoma	0.3834314743070102	1820	1706057	100552	36141038	6	2332.827966732392
Massachusetts	Illinois	0.41021238250933834	11468	1706057	592224	36141038	5	1474.874135044857
Massachusetts	California	0.2940091621217003	77321	1706057	5571135	36141038	9	4062.9547775352585
Massachusetts	Colorado	0.34362459294826453	28496	1706057	1756737	36141038	7	2852.4838460953047
Massachusetts	Delaware	0.6465519153375958	3911	1706057	128142	36141038	3	479.4171685409702
Massachusetts	Hawaii	0.25625083391085907	2772	1706057	229158	36141038	NA	8074.734126074308
Massachusetts	Alabama	0.41317560011490057	1815	1706057	93057	36141038	6	1689.4000647683008
Massachusetts	North Dakota	0.23077027764458288	1835	1706057	168447	36141038	7	2318.131712503227
Massachusetts	Mississippi	0.40652055699468226	1286	1706057	67014	36141038	6	1892.882271086869
Massachusetts	Michigan	0.31053847763649417	10694	1706057	729511	36141038	4	1121.7950780924327
Massachusetts	Missouri	0.38892010056723486	3143	1706057	171195	36141038	5	1799.9626910515606
Massachusetts	North Carolina	0.6270621182580668	21609	1706057	730014	36141038	5	991.5947806381342
Massachusetts	Nebraska	0.27943306352667724	1926	1706057	146011	36141038	6	2308.290489129191
Massachusetts	Montana	0.2809732999350523	1965	1706057	148151	36141038	8	3009.6746434879437
Massachusetts	Pennsylvania	0.9164707161388604	18821	1706057	435042	36141038	2	522.2220846300839
Massachusetts	Florida	0.7290755966927764	41994	1706057	1220174	36141038	7	1794.71974129635
Massachusetts	Minnesota	0.20876447151350655	12129	1706057	1230766	36141038	6	1840.42331131914
Massachusetts	South Dakota	0.26830429052725097	644	1706057	50847	36141038	7	2299.9858916590815
Massachusetts	New Hampshire	6.483885954217795	30868	1706057	100851	36141038	1	159.2641450417484
Massachusetts	Nevada	0.30458663521503415	5245	1706057	364789	36141038	9	3744.7570291797906
Massachusetts	Vermont	2.6293197688094385	31978	1706057	257641	36141038	1	213.63323621851052
Massachusetts	Alaska	0.29475676697695297	765	1706057	54980	36141038	NA	5439.055187482589
Massachusetts	District of Columbia	0.8218321664868509	4783	1706057	123289	36141038	4	576.9998051847168
Massachusetts	Georgia	0.6643407432926252	10832	1706057	345402	36141038	6	1480.3191149800473
Massachusetts	Maryland	0.6930657981599323	16263	1706057	497088	36141038	3	550.8957048798201
Massachusetts	Connecticut	2.3915885727673016	52731	1706057	467075	36141038	1	104.40946923625734
Massachusetts	Massachusetts	11.4599018749897	922927	1706057	1706057	36141038	0	0
Massachusetts	Oregon	0.33977305103304334	5366	1706057	334556	36141038	9	3905.767732847514
Massachusetts	Indiana	0.4025188947786636	3989	1706057	209935	36141038	4	1240.627038038142
Massachusetts	Maine	2.518644537099847	15733	1706057	132328	36141038	2	401.4582034973084
Massachusetts	Idaho	0.15921449566179402	1190	1706057	158333	36141038	8	3432.983072034017
Massachusetts	Washington	0.26666443839749693	11866	1706057	942641	36141038	9	3816.28814967904
Massachusetts	New Mexico	0.27160484364413956	3337	1706057	260271	36141038	7	3094.4951852552367
Massachusetts	South Carolina	0.6776883311093946	5769	1706057	180334	36141038	6	1221.3784598508755
Massachusetts	Arkansas	0.3256231530283855	2100	1706057	136619	36141038	6	1965.88744173633
Massachusetts	West Virginia	0.5026241153974343	3626	1706057	152824	36141038	3	847.6022962932935
Michigan	Wisconsin	0.9886027513729048	10799	729511	541166	36141038	1	367.6051401051516
Michigan	New Jersey	0.5288677768477344	7473	729511	700030	36141038	3	993.902651979707
Michigan	Tennessee	0.8536316076311866	4431	729511	257158	36141038	3	944.4865678133284
Michigan	Kansas	0.9300374609638152	2248	729511	119747	36141038	4	1260.6767817342109
Michigan	Texas	0.6314269104504554	19779	729511	1551851	36141038	5	1876.0074696267995
Michigan	Ohio	2.387736093874883	13651	729511	283235	36141038	1	496.2318699544277
Michigan	Arizona	0.4548809273555046	7076	729511	770653	36141038	5	2507.1450022631934
Michigan	Iowa	0.7756708510964658	2339	729511	149390	36141038	2	703.2267142132846
