x	y	RR	N_pairs	N_x	N_y	N_total	sameState	sameRegion
03y	77y	0.693354737084026	135	47374	37760	9187424	TRUE	TRUE
03y	78y	0.6293236691758404	117	47374	36055	9187424	TRUE	TRUE
03y	79y	0.5496126813583805	90	47374	31757	9187424	TRUE	TRUE
03y	80y	0.6223334399043697	101	47374	31474	9187424	TRUE	TRUE
03y	81y	0.6716607418669547	103	47374	29740	9187424	TRUE	TRUE
03y	82y	0.5611918919204439	80	47374	27646	9187424	TRUE	TRUE
03y	83y	0.5671211236811416	79	47374	27015	9187424	TRUE	TRUE
03y	84y	0.595955609847404	84	47374	27335	9187424	TRUE	TRUE
03y	85y	0.46710760388881584	61	47374	25326	9187424	TRUE	TRUE
03y	86y	0.47874541467916637	57	47374	23090	9187424	TRUE	TRUE
03y	87y	0.5667488156600625	75	47374	25664	9187424	TRUE	TRUE
03y	88y	0.5072910978545303	58	47374	22173	9187424	TRUE	TRUE
03y	89y	0.5084977057335641	57	47374	21739	9187424	TRUE	TRUE
03y	90y	0.36094645332775693	41	47374	22029	9187424	TRUE	TRUE
03y	91y	0.6141504511454273	58	47374	18315	9187424	TRUE	TRUE
03y	92y	0.48949169048758395	36	47374	14263	9187424	TRUE	TRUE
03y	93y	0.5112352278011543	32	47374	12139	9187424	TRUE	TRUE
03y	94y	0.6395840905161508	32	47374	9703	9187424	TRUE	TRUE
03y	95y	0.5771841920072417	29	47374	9744	9187424	TRUE	TRUE
03y	96y	0.4656570060726737	19	47374	7913	9187424	TRUE	TRUE
03y	97y	0.7031685599781756	20	47374	5516	9187424	TRUE	TRUE
03y	98y	0.37259152819428953	8	47374	4164	9187424	TRUE	TRUE
03y	99y+	0.5164429422374459	27	47374	10139	9187424	TRUE	TRUE
04y	00y	1.1845192649872458	41	51524	6172	9187424	TRUE	TRUE
04y	01y	1.987024119709137	521	51524	46754	9187424	TRUE	TRUE
04y	02y	2.3730980673294817	559	51524	42003	9187424	TRUE	TRUE
04y	03y	2.1191052489118865	563	51524	47374	9187424	TRUE	TRUE
04y	04y	3.9522164401859516	1142	51524	51524	9187424	TRUE	TRUE
04y	05y	1.7788751490745254	593	51524	59442	9187424	TRUE	TRUE
04y	06y	2.289923074904758	762	51524	59336	9187424	TRUE	TRUE
04y	07y	1.96580929936096	728	51524	66035	9187424	TRUE	TRUE
04y	08y	1.8666682544342375	720	51524	68778	9187424	TRUE	TRUE
04y	09y	1.6240467404765715	759	51524	83335	9187424	TRUE	TRUE
04y	10y	1.5407086513190318	769	51524	89000	9187424	TRUE	TRUE
04y	11y	1.285395814041067	685	51524	95025	9187424	TRUE	TRUE
04y	12y	1.2202312936563895	573	51524	83733	9187424	TRUE	TRUE
04y	13y	1.2567469473199957	565	51524	80165	9187424	TRUE	TRUE
04y	14y	1.223274650592993	649	51524	94603	9187424	TRUE	TRUE
04y	15y	1.1098612202684655	614	51524	98647	9187424	TRUE	TRUE
04y	16y	1.0815071114978017	640	51524	105520	9187424	TRUE	TRUE
04y	17y	1.0659391234261464	682	51524	114087	9187424	TRUE	TRUE
04y	18y	0.7285317908888178	581	51524	142204	9187424	TRUE	TRUE
04y	19y	0.7940800284777514	663	51524	148879	9187424	TRUE	TRUE
04y	20y	0.7401707790977046	700	51524	168636	9187424	TRUE	TRUE
04y	21y	0.7950775297814133	802	51524	179866	9187424	TRUE	TRUE
04y	22y	0.7646264033544516	821	51524	191460	9187424	TRUE	TRUE
04y	23y	0.8788033890473917	904	51524	183426	9187424	TRUE	TRUE
04y	24y	0.9087830380272232	975	51524	191306	9187424	TRUE	TRUE
04y	25y	0.8960334890763128	953	51524	189650	9187424	TRUE	TRUE
04y	26y	0.840391089661225	893	51524	189476	9187424	TRUE	TRUE
04y	27y	0.9508840443857509	1046	51524	196150	9187424	TRUE	TRUE
04y	28y	0.945369230289451	1010	51524	190504	9187424	TRUE	TRUE
04y	29y	0.9420088721452355	1039	51524	196673	9187424	TRUE	TRUE
04y	30y	0.9867543328437097	1089	51524	196790	9187424	TRUE	TRUE
04y	31y	1.0274192473564725	1096	51524	190216	9187424	TRUE	TRUE
04y	32y	1.0284493650270736	1079	51524	187078	9187424	TRUE	TRUE
04y	33y	1.0664718986502224	1038	51524	173553	9187424	TRUE	TRUE
04y	34y	1.1544168108467308	1091	51524	168518	9187424	TRUE	TRUE
04y	35y	1.1463901334400317	1047	51524	162854	9187424	TRUE	TRUE
04y	36y	1.1248450860141694	991	51524	157096	9187424	TRUE	TRUE
04y	37y	1.1311860034800258	1003	51524	158107	9187424	TRUE	TRUE
04y	38y	1.132800873204569	938	51524	147650	9187424	TRUE	TRUE
04y	39y	1.1778904771724443	985	51524	149113	9187424	TRUE	TRUE
04y	40y	1.0451626943139682	886	51524	151159	9187424	TRUE	TRUE
04y	41y	1.0555474184611184	827	51524	139705	9187424	TRUE	TRUE
04y	42y	1.0880801147720343	843	51524	138150	9187424	TRUE	TRUE
04y	43y	1.0627375338288385	812	51524	136243	9187424	TRUE	TRUE
04y	44y	0.9913718828435566	728	51524	130942	9187424	TRUE	TRUE
04y	45y	0.9169270465696356	668	51524	129905	9187424	TRUE	TRUE
04y	46y	0.9093016307579465	644	51524	126288	9187424	TRUE	TRUE
04y	47y	0.9778472075773011	674	51524	122906	9187424	TRUE	TRUE
04y	48y	0.8702379224820943	602	51524	123351	9187424	TRUE	TRUE
04y	49y	0.8659860803860648	598	51524	123133	9187424	TRUE	TRUE
04y	50y	0.8910715376416127	584	51524	116865	9187424	TRUE	TRUE
04y	51y	0.9080671360893292	623	51524	122336	9187424	TRUE	TRUE
04y	52y	0.9335381949679856	607	51524	115942	9187424	TRUE	TRUE
04y	53y	0.8665672024387587	539	51524	110910	9187424	TRUE	TRUE
04y	54y	0.8873856817823497	539	51524	108308	9187424	TRUE	TRUE
04y	55y	0.7929026857072421	522	51524	117391	9187424	TRUE	TRUE
04y	56y	0.8103767016622778	503	51524	110679	9187424	TRUE	TRUE
04y	57y	0.9070177657219012	526	51524	103408	9187424	TRUE	TRUE
04y	58y	0.9014016665175932	533	51524	105437	9187424	TRUE	TRUE
04y	59y	0.8543147142544584	484	51524	101021	9187424	TRUE	TRUE
04y	60y	0.8340629118196154	455	51524	97274	9187424	TRUE	TRUE
04y	61y	0.7903060963673836	441	51524	99501	9187424	TRUE	TRUE
04y	62y	0.9416378097556487	449	51524	85025	9187424	TRUE	TRUE
04y	63y	0.9239683278794214	447	51524	86265	9187424	TRUE	TRUE
04y	64y	0.8405765671910015	408	51524	86550	9187424	TRUE	TRUE
04y	65y	0.890920978525118	379	51524	75855	9187424	TRUE	TRUE
04y	66y	0.8529345091711553	340	51524	71080	9187424	TRUE	TRUE
04y	67y	0.855028324152667	320	51524	66735	9187424	TRUE	TRUE
04y	68y	0.7563942994933773	263	51524	62000	9187424	TRUE	TRUE
04y	69y	0.7889423104472361	252	51524	56956	9187424	TRUE	TRUE
04y	70y	0.7858080523009439	242	51524	54914	9187424	TRUE	TRUE
04y	71y	0.8074395907533757	241	51524	53222	9187424	TRUE	TRUE
04y	72y	0.7651476151872344	202	51524	47075	9187424	TRUE	TRUE
04y	73y	0.6887612862469029	182	51524	47118	9187424	TRUE	TRUE
04y	74y	0.6802753733223579	184	51524	48230	9187424	TRUE	TRUE
04y	75y	0.5849123115368456	138	51524	42070	9187424	TRUE	TRUE
04y	76y	0.6532250988629594	154	51524	42038	9187424	TRUE	TRUE
04y	77y	0.6091747770538726	129	51524	37760	9187424	TRUE	TRUE
04y	78y	0.6824923296728636	138	51524	36055	9187424	TRUE	TRUE
04y	79y	0.6176428304617758	110	51524	31757	9187424	TRUE	TRUE
04y	80y	0.49855711690479054	88	51524	31474	9187424	TRUE	TRUE
04y	81y	0.4256979641169305	71	51524	29740	9187424	TRUE	TRUE
04y	82y	0.5740396506705944	89	51524	27646	9187424	TRUE	TRUE
04y	83y	0.46203753351322	70	51524	27015	9187424	TRUE	TRUE
04y	84y	0.5870939699073395	90	51524	27335	9187424	TRUE	TRUE
04y	85y	0.5210138951185002	74	51524	25326	9187424	TRUE	TRUE
04y	86y	0.4787975785204263	62	51524	23090	9187424	TRUE	TRUE
04y	87y	0.5766840427280239	83	51524	25664	9187424	TRUE	TRUE
04y	88y	0.5227247798209654	65	51524	22173	9187424	TRUE	TRUE
04y	89y	0.36090865993996524	44	51524	21739	9187424	TRUE	TRUE
04y	90y	0.469480328118623	58	51524	22029	9187424	TRUE	TRUE
04y	91y	0.4575885237984454	47	51524	18315	9187424	TRUE	TRUE
04y	92y	0.2500364382644548	20	51524	14263	9187424	TRUE	TRUE
04y	93y	0.36723265045352094	25	51524	12139	9187424	TRUE	TRUE
04y	94y	0.532937347600411	29	51524	9703	9187424	TRUE	TRUE
04y	95y	0.29279718586354897	16	51524	9744	9187424	TRUE	TRUE
04y	96y	0.47321915884541804	21	51524	7913	9187424	TRUE	TRUE
04y	97y	0.5172254856878936	16	51524	5516	9187424	TRUE	TRUE
04y	98y	0.2141132190916914	5	51524	4164	9187424	TRUE	TRUE
04y	99y+	0.4572591605516486	26	51524	10139	9187424	TRUE	TRUE
05y	00y	1.3022002468059892	52	59442	6172	9187424	TRUE	TRUE
05y	01y	1.7157299467299094	519	59442	46754	9187424	TRUE	TRUE
05y	02y	2.0165109953761404	548	59442	42003	9187424	TRUE	TRUE
05y	03y	2.3294774048771076	714	59442	47374	9187424	TRUE	TRUE
05y	04y	1.7788751490745254	593	59442	51524	9187424	TRUE	TRUE
05y	05y	3.733888737876452	1436	59442	59442	9187424	TRUE	TRUE
05y	06y	1.948424931715296	748	59442	59336	9187424	TRUE	TRUE
05y	07y	2.153346860004651	920	59442	66035	9187424	TRUE	TRUE
05y	08y	2.1258956331041734	946	59442	68778	9187424	TRUE	TRUE
05y	09y	1.8027652223779993	972	59442	83335	9187424	TRUE	TRUE
05y	10y	1.776584927654906	1023	59442	89000	9187424	TRUE	TRUE
05y	11y	1.478517097899353	909	59442	95025	9187424	TRUE	TRUE
05y	12y	1.3548766390741473	734	59442	83733	9187424	TRUE	TRUE
05y	13y	1.2146638284372069	630	59442	80165	9187424	TRUE	TRUE
05y	14y	1.2449456980954308	762	59442	94603	9187424	TRUE	TRUE
05y	15y	1.0732651694352007	685	59442	98647	9187424	TRUE	TRUE
05y	16y	0.9945699607372063	679	59442	105520	9187424	TRUE	TRUE
05y	17y	1.0485886358786762	774	59442	114087	9187424	TRUE	TRUE
05y	18y	0.7836529959985634	721	59442	142204	9187424	TRUE	TRUE
05y	19y	0.8149605006348218	785	59442	148879	9187424	TRUE	TRUE
05y	20y	0.8239668618053813	899	59442	168636	9187424	TRUE	TRUE
05y	21y	0.8025981343281685	934	59442	179866	9187424	TRUE	TRUE
05y	22y	0.9073787470911491	1124	59442	191460	9187424	TRUE	TRUE
05y	23y	0.9252131375314278	1098	59442	183426	9187424	TRUE	TRUE
05y	24y	0.9274994122882103	1148	59442	191306	9187424	TRUE	TRUE
05y	25y	0.9331532776750132	1145	59442	189650	9187424	TRUE	TRUE
05y	26y	0.9160641652031076	1123	59442	189476	9187424	TRUE	TRUE
05y	27y	0.9400532980338526	1193	59442	196150	9187424	TRUE	TRUE
05y	28y	1.0198387862741576	1257	59442	190504	9187424	TRUE	TRUE
05y	29y	0.9147629872934584	1164	59442	196673	9187424	TRUE	TRUE
05y	30y	0.9904040487248418	1261	59442	196790	9187424	TRUE	TRUE
05y	31y	1.0319461197637843	1270	59442	190216	9187424	TRUE	TRUE
05y	32y	1.021165417351999	1236	59442	187078	9187424	TRUE	TRUE
05y	33y	1.053544697521025	1183	59442	173553	9187424	TRUE	TRUE
05y	34y	1.0290747137633762	1122	59442	168518	9187424	TRUE	TRUE
05y	35y	1.1018795825943744	1161	59442	162854	9187424	TRUE	TRUE
05y	36y	1.1560405972939316	1175	59442	157096	9187424	TRUE	TRUE
05y	37y	1.1613568573757223	1188	59442	158107	9187424	TRUE	TRUE
05y	38y	1.1546288569256793	1103	59442	147650	9187424	TRUE	TRUE
05y	39y	1.0624504963710835	1025	59442	149113	9187424	TRUE	TRUE
05y	40y	1.079767506922181	1056	59442	151159	9187424	TRUE	TRUE
05y	41y	1.0908506920692445	986	59442	139705	9187424	TRUE	TRUE
05y	42y	1.0438331876729858	933	59442	138150	9187424	TRUE	TRUE
05y	43y	1.062981580596526	937	59442	136243	9187424	TRUE	TRUE
05y	44y	0.9490245014045283	804	59442	130942	9187424	TRUE	TRUE
05y	45y	0.9018694682170243	758	59442	129905	9187424	TRUE	TRUE
05y	46y	0.9754310639061521	797	59442	126288	9187424	TRUE	TRUE
05y	47y	0.9167581717683327	729	59442	122906	9187424	TRUE	TRUE
05y	48y	0.9184629590967904	733	59442	123351	9187424	TRUE	TRUE
05y	49y	0.8535614612576432	680	59442	123133	9187424	TRUE	TRUE
05y	50y	0.8477619345329209	641	59442	116865	9187424	TRUE	TRUE
05y	51y	0.8149027521529173	645	59442	122336	9187424	TRUE	TRUE
05y	52y	0.8345145089655103	626	59442	115942	9187424	TRUE	TRUE
05y	53y	0.8500793685485638	610	59442	110910	9187424	TRUE	TRUE
05y	54y	0.8148467134087383	571	59442	108308	9187424	TRUE	TRUE
05y	55y	0.8255304269537406	627	59442	117391	9187424	TRUE	TRUE
05y	56y	0.8113556262375642	581	59442	110679	9187424	TRUE	TRUE
05y	57y	0.8056287808521359	539	59442	103408	9187424	TRUE	TRUE
05y	58y	0.8590232566991116	586	59442	105437	9187424	TRUE	TRUE
05y	59y	0.7527552372687965	492	59442	101021	9187424	TRUE	TRUE
05y	60y	0.8532530652205411	537	59442	97274	9187424	TRUE	TRUE
05y	61y	0.8046419310093648	518	59442	99501	9187424	TRUE	TRUE
05y	62y	0.8071173363817364	444	59442	85025	9187424	TRUE	TRUE
05y	63y	0.8044740889827161	449	59442	86265	9187424	TRUE	TRUE
05y	64y	0.8929009363432707	500	59442	86550	9187424	TRUE	TRUE
05y	65y	0.784470945291175	385	59442	75855	9187424	TRUE	TRUE
05y	66y	0.8262976617167306	380	59442	71080	9187424	TRUE	TRUE
05y	67y	0.9032569014055435	390	59442	66735	9187424	TRUE	TRUE
05y	68y	0.775298682315426	311	59442	62000	9187424	TRUE	TRUE
05y	69y	0.6838508731786177	252	59442	56956	9187424	TRUE	TRUE
05y	70y	0.8246789082329402	293	59442	54914	9187424	TRUE	TRUE
05y	71y	0.6795556272952654	234	59442	53222	9187424	TRUE	TRUE
05y	72y	0.682925536753625	208	59442	47075	9187424	TRUE	TRUE
05y	73y	0.64949930222427	198	59442	47118	9187424	TRUE	TRUE
05y	74y	0.7082316943664266	221	59442	48230	9187424	TRUE	TRUE
05y	75y	0.6135420111417772	167	59442	42070	9187424	TRUE	TRUE
05y	76y	0.6397459553990719	174	59442	42038	9187424	TRUE	TRUE
05y	77y	0.5853348718113769	143	59442	37760	9187424	TRUE	TRUE
05y	78y	0.5315651884814169	124	59442	36055	9187424	TRUE	TRUE
05y	79y	0.4380295273825227	90	59442	31757	9187424	TRUE	TRUE
05y	80y	0.46161111740726535	94	59442	31474	9187424	TRUE	TRUE
05y	81y	0.5716787741100959	110	59442	29740	9187424	TRUE	TRUE
05y	82y	0.5423002157787163	97	59442	27646	9187424	TRUE	TRUE
05y	83y	0.5206390839583249	91	59442	27015	9187424	TRUE	TRUE
05y	84y	0.4749638481361818	84	59442	27335	9187424	TRUE	TRUE
05y	85y	0.4882291787338322	80	59442	25326	9187424	TRUE	TRUE
05y	86y	0.5823655368100759	87	59442	23090	9187424	TRUE	TRUE
05y	87y	0.5239565245068832	87	59442	25664	9187424	TRUE	TRUE
05y	88y	0.3764173646949584	54	59442	22173	9187424	TRUE	TRUE
05y	89y	0.341273072132898	48	59442	21739	9187424	TRUE	TRUE
05y	90y	0.42097549319830935	60	59442	22029	9187424	TRUE	TRUE
05y	91y	0.48102569934607886	57	59442	18315	9187424	TRUE	TRUE
05y	92y	0.3142588113438242	29	59442	14263	9187424	TRUE	TRUE
05y	93y	0.4456413492446831	35	59442	12139	9187424	TRUE	TRUE
05y	94y	0.4619471736779311	29	59442	9703	9187424	TRUE	TRUE
05y	95y	0.2855193712721523	18	59442	9744	9187424	TRUE	TRUE
05y	96y	0.5078465777903252	26	59442	7913	9187424	TRUE	TRUE
05y	97y	0.3642666775632673	13	59442	5516	9187424	TRUE	TRUE
05y	98y	0.1855921654803053	5	59442	4164	9187424	TRUE	TRUE
05y	99y+	0.45732661783650647	30	59442	10139	9187424	TRUE	TRUE
06y	00y	1.25435244716404	50	59336	6172	9187424	TRUE	TRUE
06y	01y	1.4008675926175154	423	59336	46754	9187424	TRUE	TRUE
06y	02y	1.6477932005575813	447	59336	42003	9187424	TRUE	TRUE
06y	03y	1.9871882802233176	608	59336	47374	9187424	TRUE	TRUE
06y	04y	2.289923074904758	762	59336	51524	9187424	TRUE	TRUE
06y	05y	1.948424931715296	748	59336	59442	9187424	TRUE	TRUE
06y	06y	3.444539416118305	1320	59336	59336	9187424	TRUE	TRUE
06y	07y	1.9414743098400828	828	59336	66035	9187424	TRUE	TRUE
06y	08y	2.3007892873305096	1022	59336	68778	9187424	TRUE	TRUE
06y	09y	2.012224861273302	1083	59336	83335	9187424	TRUE	TRUE
06y	10y	2.0041857320261833	1152	59336	89000	9187424	TRUE	TRUE
06y	11y	1.7239445111359006	1058	59336	95025	9187424	TRUE	TRUE
06y	12y	1.5736509280968052	851	59336	83733	9187424	TRUE	TRUE
06y	13y	1.4273653015574483	739	59336	80165	9187424	TRUE	TRUE
06y	14y	1.2766304165272595	780	59336	94603	9187424	TRUE	TRUE
06y	15y	1.22429538956814	780	59336	98647	9187424	TRUE	TRUE
06y	16y	1.0814543675878612	737	59336	105520	9187424	TRUE	TRUE
06y	17y	1.0436759435481588	769	59336	114087	9187424	TRUE	TRUE
06y	18y	0.8416725720411681	773	59336	142204	9187424	TRUE	TRUE
06y	19y	0.813296313289383	782	59336	148879	9187424	TRUE	TRUE
06y	20y	0.8190116052189643	892	59336	168636	9187424	TRUE	TRUE
06y	21y	0.7756239447665099	901	59336	179866	9187424	TRUE	TRUE
06y	22y	0.8054837391348338	996	59336	191460	9187424	TRUE	TRUE
06y	23y	0.8348546870921747	989	59336	183426	9187424	TRUE	TRUE
06y	24y	0.8449818900103334	1044	59336	191306	9187424	TRUE	TRUE
06y	25y	0.9005299453152013	1103	59336	189650	9187424	TRUE	TRUE
06y	26y	0.8890991214872328	1088	59336	189476	9187424	TRUE	TRUE
06y	27y	0.8880546723187711	1125	59336	196150	9187424	TRUE	TRUE
06y	28y	0.9468851814395581	1165	59336	190504	9187424	TRUE	TRUE
06y	29y	0.9093116083425428	1155	59336	196673	9187424	TRUE	TRUE
06y	30y	0.9512589780860798	1209	59336	196790	9187424	TRUE	TRUE
06y	31y	0.9385507392441813	1153	59336	190216	9187424	TRUE	TRUE
06y	32y	0.9998151414480526	1208	59336	187078	9187424	TRUE	TRUE
06y	33y	1.0001127892480308	1121	59336	173553	9187424	TRUE	TRUE
06y	34y	1.0373448120574087	1129	59336	168518	9187424	TRUE	TRUE
06y	35y	1.0914879652164937	1148	59336	162854	9187424	TRUE	TRUE
06y	36y	1.0969972296330688	1113	59336	157096	9187424	TRUE	TRUE
06y	37y	1.0733341551534206	1096	59336	158107	9187424	TRUE	TRUE
06y	38y	1.1535454949665107	1100	59336	147650	9187424	TRUE	TRUE
06y	39y	1.0768091621128324	1037	59336	149113	9187424	TRUE	TRUE
06y	40y	1.150326804516074	1123	59336	151159	9187424	TRUE	TRUE
06y	41y	1.0540083729030194	951	59336	139705	9187424	TRUE	TRUE
06y	42y	1.0625097932623506	948	59336	138150	9187424	TRUE	TRUE
06y	43y	1.1137491132968405	980	59336	136243	9187424	TRUE	TRUE
06y	44y	0.9826470334003793	831	59336	130942	9187424	TRUE	TRUE
06y	45y	0.9928751193487102	833	59336	129905	9187424	TRUE	TRUE
06y	46y	0.9734954153609245	794	59336	126288	9187424	TRUE	TRUE
06y	47y	0.9209155067565937	731	59336	122906	9187424	TRUE	TRUE
06y	48y	0.8736592080525948	696	59336	123351	9187424	TRUE	TRUE
06y	49y	0.9217327264413897	733	59336	123133	9187424	TRUE	TRUE
06y	50y	0.8903490574142373	672	59336	116865	9187424	TRUE	TRUE
06y	51y	0.8454689832244914	668	59336	122336	9187424	TRUE	TRUE
06y	52y	0.852030977208651	638	59336	115942	9187424	TRUE	TRUE
06y	53y	0.8376373587717295	600	59336	110910	9187424	TRUE	TRUE
06y	54y	0.8391760073747209	587	59336	108308	9187424	TRUE	TRUE
06y	55y	0.7913925212441544	600	59336	117391	9187424	TRUE	TRUE
06y	56y	0.8575722938949916	613	59336	110679	9187424	TRUE	TRUE
06y	57y	0.7920945535526368	529	59336	103408	9187424	TRUE	TRUE
06y	58y	0.8311872722685878	566	59336	105437	9187424	TRUE	TRUE
06y	59y	0.9073723417452371	592	59336	101021	9187424	TRUE	TRUE
06y	60y	0.818166772289184	514	59336	97274	9187424	TRUE	TRUE
06y	61y	0.8200846128409698	527	59336	99501	9187424	TRUE	TRUE
06y	62y	0.8249489138190566	453	59336	85025	9187424	TRUE	TRUE
06y	63y	0.7951418158008071	443	59336	86265	9187424	TRUE	TRUE
06y	64y	0.8712391500017875	487	59336	86550	9187424	TRUE	TRUE
06y	65y	0.7613776301917611	373	59336	75855	9187424	TRUE	TRUE
06y	66y	0.7449964110893248	342	59336	71080	9187424	TRUE	TRUE
06y	67y	0.8445458117408893	364	59336	66735	9187424	TRUE	TRUE
06y	68y	0.714249322882915	286	59336	62000	9187424	TRUE	TRUE
06y	69y	0.7231321143325272	266	59336	56956	9187424	TRUE	TRUE
06y	70y	0.6936294458445225	246	59336	54914	9187424	TRUE	TRUE
06y	71y	0.7564106780932364	260	59336	53222	9187424	TRUE	TRUE
06y	72y	0.7137479911337441	217	59336	47075	9187424	TRUE	TRUE
06y	73y	0.7032381443481983	214	59336	47118	9187424	TRUE	TRUE
06y	74y	0.7512320174210184	234	59336	48230	9187424	TRUE	TRUE
06y	75y	0.6735255442698259	183	59336	42070	9187424	TRUE	TRUE
06y	76y	0.6151059373799355	167	59336	42038	9187424	TRUE	TRUE
06y	77y	0.6560901095177878	160	59336	37760	9187424	TRUE	TRUE
06y	78y	0.6312877015881407	147	59336	36055	9187424	TRUE	TRUE
06y	79y	0.653342369434429	134	59336	31757	9187424	TRUE	TRUE
06y	80y	0.5460677547845604	111	59336	31474	9187424	TRUE	TRUE
06y	81y	0.49460458178330213	95	59336	29740	9187424	TRUE	TRUE
06y	82y	0.5432690007132003	97	59336	27646	9187424	TRUE	TRUE
06y	83y	0.4986430552029791	87	59336	27015	9187424	TRUE	TRUE
06y	84y	0.5041345040347617	89	59336	27335	9187424	TRUE	TRUE
06y	85y	0.44630499944469565	73	59336	25326	9187424	TRUE	TRUE
06y	86y	0.4694070428199985	70	59336	23090	9187424	TRUE	TRUE
06y	87y	0.4645600638598747	77	59336	25664	9187424	TRUE	TRUE
06y	88y	0.5237358475361067	75	59336	22173	9187424	TRUE	TRUE
06y	89y	0.4772113170564961	67	59336	21739	9187424	TRUE	TRUE
06y	90y	0.37955478536746634	54	59336	22029	9187424	TRUE	TRUE
06y	91y	0.5072473907346498	60	59336	18315	9187424	TRUE	TRUE
06y	92y	0.2931084759066498	27	59336	14263	9187424	TRUE	TRUE
06y	93y	0.5229695948783808	41	59336	12139	9187424	TRUE	TRUE
06y	94y	0.39894173558433627	25	59336	9703	9187424	TRUE	TRUE
06y	95y	0.34959152946964467	22	59336	9744	9187424	TRUE	TRUE
06y	96y	0.410916542071446	21	59336	7913	9187424	TRUE	TRUE
06y	97y	0.36491741687534945	13	59336	5516	9187424	TRUE	TRUE
06y	98y	0.4462169081997027	12	59336	4164	9187424	TRUE	TRUE
06y	99y+	0.519229416317448	34	59336	10139	9187424	TRUE	TRUE
07y	00y	1.3299817218240038	59	66035	6172	9187424	TRUE	TRUE
07y	01y	1.3896892100217686	467	66035	46754	9187424	TRUE	TRUE
07y	02y	1.6826856048806171	508	66035	42003	9187424	TRUE	TRUE
07y	03y	1.671059016758618	569	66035	47374	9187424	TRUE	TRUE
07y	04y	1.96580929936096	728	66035	51524	9187424	TRUE	TRUE
07y	05y	2.153346860004651	920	66035	59442	9187424	TRUE	TRUE
07y	06y	1.9414743098400828	828	66035	59336	9187424	TRUE	TRUE
07y	07y	3.607025026348167	1712	66035	66035	9187424	TRUE	TRUE
07y	08y	2.233259077900594	1104	66035	68778	9187424	TRUE	TRUE
07y	09y	2.2054385180184637	1321	66035	83335	9187424	TRUE	TRUE
07y	10y	2.018161016927523	1291	66035	89000	9187424	TRUE	TRUE
07y	11y	1.7584284696552719	1201	66035	95025	9187424	TRUE	TRUE
07y	12y	1.560229619158419	939	66035	83733	9187424	TRUE	TRUE
07y	13y	1.4283499230743006	823	66035	80165	9187424	TRUE	TRUE
07y	14y	1.2603625511675771	857	66035	94603	9187424	TRUE	TRUE
07y	15y	1.2058736626753817	855	66035	98647	9187424	TRUE	TRUE
07y	16y	1.0653594331595124	808	66035	105520	9187424	TRUE	TRUE
07y	17y	1.0463348851419556	858	66035	114087	9187424	TRUE	TRUE
07y	18y	0.7846611185936255	802	66035	142204	9187424	TRUE	TRUE
07y	19y	0.8205039011739043	878	66035	148879	9187424	TRUE	TRUE
07y	20y	0.8044034059869473	975	66035	168636	9187424	TRUE	TRUE
07y	21y	0.7085426128343354	916	66035	179866	9187424	TRUE	TRUE
07y	22y	0.7724578435360089	1063	66035	191460	9187424	TRUE	TRUE
07y	23y	0.8002232061906844	1055	66035	183426	9187424	TRUE	TRUE
07y	24y	0.9039868539330652	1243	66035	191306	9187424	TRUE	TRUE
07y	25y	0.8663963778925009	1181	66035	189650	9187424	TRUE	TRUE
07y	26y	0.9046406053251879	1232	66035	189476	9187424	TRUE	TRUE
07y	27y	0.8589648812634816	1211	66035	196150	9187424	TRUE	TRUE
07y	28y	0.9377358124499315	1284	66035	190504	9187424	TRUE	TRUE
07y	29y	0.9309593631746544	1316	66035	196673	9187424	TRUE	TRUE
07y	30y	0.981309532881217	1388	66035	196790	9187424	TRUE	TRUE
07y	31y	0.9340356012289921	1277	66035	190216	9187424	TRUE	TRUE
07y	32y	1.0173794391324222	1368	66035	187078	9187424	TRUE	TRUE
07y	33y	1.0189033796296816	1271	66035	173553	9187424	TRUE	TRUE
07y	34y	1.0435670430059836	1264	66035	168518	9187424	TRUE	TRUE
07y	35y	1.0807162278259441	1265	66035	162854	9187424	TRUE	TRUE
07y	36y	1.0902158789626173	1231	66035	157096	9187424	TRUE	TRUE
07y	37y	1.1677218376009444	1327	66035	158107	9187424	TRUE	TRUE
