x	y	RR	N_pairs	N_x	N_y	N_total	season	geo_cat
65-69y	15-19y	1.0535001735798029	73	1249	1363	24568	Sep-Nov	FL/FL
65-69y	20-24y	0.8936196525365669	85	1249	1871	24568	Sep-Nov	FL/FL
65-69y	25-29y	1.065424235146932	106	1249	1957	24568	Sep-Nov	FL/FL
65-69y	30-34y	0.8051114739270951	95	1249	2321	24568	Sep-Nov	FL/FL
65-69y	35-39y	0.9256538128105971	108	1249	2295	24568	Sep-Nov	FL/FL
65-69y	40-44y	1.0411630385697288	93	1249	1757	24568	Sep-Nov	FL/FL
65-69y	45-49y	0.7250024793248496	61	1249	1655	24568	Sep-Nov	FL/FL
65-69y	50-54y	0.8335789290643816	72	1249	1699	24568	Sep-Nov	FL/FL
65-69y	55-59y	0.9947815298766323	75	1249	1483	24568	Sep-Nov	FL/FL
65-69y	60-64y	1.1405130128198944	77	1249	1328	24568	Sep-Nov	FL/FL
65-69y	65-69y	2.1733223247933817	138	1249	1249	24568	Sep-Nov	FL/FL
65-69y	70-74y	1.444700393082828	52	1249	708	24568	Sep-Nov	FL/FL
65-69y	75-79y	1.1824830963036326	52	1249	865	24568	Sep-Nov	FL/FL
65-69y	80-84y	1.3353115913096012	26	1249	383	24568	Sep-Nov	FL/FL
65-69y	85+y	1.0608630724804562	24	1249	445	24568	Sep-Nov	FL/FL
70-74y	00-04y	0.5769723687212314	7	708	421	24568	Sep-Nov	FL/FL
70-74y	05-09y	0.3969572851195381	12	708	1049	24568	Sep-Nov	FL/FL
70-74y	10-14y	0.6257818071865459	31	708	1719	24568	Sep-Nov	FL/FL
70-74y	15-19y	0.6364750819685722	25	708	1363	24568	Sep-Nov	FL/FL
70-74y	20-24y	0.5563967726252917	30	708	1871	24568	Sep-Nov	FL/FL
70-74y	25-29y	0.6737980998241861	38	708	1957	24568	Sep-Nov	FL/FL
70-74y	30-34y	0.6727819199302852	45	708	2321	24568	Sep-Nov	FL/FL
70-74y	35-39y	0.8769647846583706	58	708	2295	24568	Sep-Nov	FL/FL
70-74y	40-44y	0.9282458543549772	47	708	1757	24568	Sep-Nov	FL/FL
70-74y	45-49y	0.9854549644119003	47	708	1655	24568	Sep-Nov	FL/FL
70-74y	50-54y	0.9395099476927272	46	708	1699	24568	Sep-Nov	FL/FL
70-74y	55-59y	0.8657601593959412	37	708	1483	24568	Sep-Nov	FL/FL
70-74y	60-64y	1.3326281822204071	51	708	1328	24568	Sep-Nov	FL/FL
70-74y	65-69y	1.444700393082828	52	708	1249	24568	Sep-Nov	FL/FL
70-74y	70-74y	4.411090762552268	90	708	708	24568	Sep-Nov	FL/FL
70-74y	75-79y	2.005814637013814	50	708	865	24568	Sep-Nov	FL/FL
70-74y	80-84y	1.9932476287412784	22	708	383	24568	Sep-Nov	FL/FL
70-74y	85+y	1.5595791277851838	20	708	445	24568	Sep-Nov	FL/FL
75-79y	00-04y	0.8095698378482281	12	865	421	24568	Sep-Nov	FL/FL
75-79y	05-09y	0.8664205381398193	32	865	1049	24568	Sep-Nov	FL/FL
75-79y	10-14y	0.4791554439165128	29	865	1719	24568	Sep-Nov	FL/FL
75-79y	15-19y	0.8543624018761742	41	865	1363	24568	Sep-Nov	FL/FL
75-79y	20-24y	0.6223922788654331	41	865	1871	24568	Sep-Nov	FL/FL
75-79y	25-29y	0.914331538481987	63	865	1957	24568	Sep-Nov	FL/FL
75-79y	30-34y	0.9300201975927259	76	865	2321	24568	Sep-Nov	FL/FL
75-79y	35-39y	0.8044232876194793	65	865	2295	24568	Sep-Nov	FL/FL
75-79y	40-44y	0.775931780721869	48	865	1757	24568	Sep-Nov	FL/FL
75-79y	45-49y	1.0640148088643626	62	865	1655	24568	Sep-Nov	FL/FL
75-79y	50-54y	0.9361569369265158	56	865	1699	24568	Sep-Nov	FL/FL
75-79y	55-59y	1.1108127175425535	58	865	1483	24568	Sep-Nov	FL/FL
75-79y	60-64y	0.9624286161988996	45	865	1328	24568	Sep-Nov	FL/FL
75-79y	65-69y	1.1824830963036326	52	865	1249	24568	Sep-Nov	FL/FL
75-79y	70-74y	2.005814637013814	50	865	708	24568	Sep-Nov	FL/FL
75-79y	75-79y	2.4954645995522737	76	865	865	24568	Sep-Nov	FL/FL
75-79y	80-84y	2.669672044552438	36	865	383	24568	Sep-Nov	FL/FL
75-79y	85+y	1.4679872702474508	23	865	445	24568	Sep-Nov	FL/FL
80-84y	00-04y	0.4571051146406356	3	383	421	24568	Sep-Nov	FL/FL
80-84y	05-09y	0.4280515821359146	7	383	1049	24568	Sep-Nov	FL/FL
80-84y	10-14y	0.3358455717620755	9	383	1719	24568	Sep-Nov	FL/FL
80-84y	15-19y	0.6118146692999814	13	383	1363	24568	Sep-Nov	FL/FL
80-84y	20-24y	0.617121573892014	18	383	1871	24568	Sep-Nov	FL/FL
80-84y	25-29y	0.39333529900697906	12	383	1957	24568	Sep-Nov	FL/FL
80-84y	30-34y	0.44219820618419853	16	383	2321	24568	Sep-Nov	FL/FL
80-84y	35-39y	0.58695995949874	21	383	2295	24568	Sep-Nov	FL/FL
80-84y	40-44y	0.5111266979824083	14	383	1757	24568	Sep-Nov	FL/FL
80-84y	45-49y	0.7751824126588469	20	383	1655	24568	Sep-Nov	FL/FL
80-84y	50-54y	1.2836809242727638	34	383	1699	24568	Sep-Nov	FL/FL
80-84y	55-59y	0.9515976541799225	22	383	1483	24568	Sep-Nov	FL/FL
80-84y	60-64y	1.3041795117808046	27	383	1328	24568	Sep-Nov	FL/FL
80-84y	65-69y	1.3353115913096012	26	383	1249	24568	Sep-Nov	FL/FL
80-84y	70-74y	1.9932476287412784	22	383	708	24568	Sep-Nov	FL/FL
80-84y	75-79y	2.669672044552438	36	383	865	24568	Sep-Nov	FL/FL
80-84y	80-84y	8.374186203464472	50	383	383	24568	Sep-Nov	FL/FL
80-84y	85+y	4.7569161263824915	33	383	445	24568	Sep-Nov	FL/FL
85+y	00-04y	0.524556299874563	4	445	421	24568	Sep-Nov	FL/FL
85+y	05-09y	0.5789333876029605	11	445	1049	24568	Sep-Nov	FL/FL
85+y	10-14y	0.7065735892961024	22	445	1719	24568	Sep-Nov	FL/FL
85+y	15-19y	0.6075840635742372	15	445	1363	24568	Sep-Nov	FL/FL
85+y	20-24y	0.6786793098685435	23	445	1871	24568	Sep-Nov	FL/FL
85+y	25-29y	0.8181210635402731	29	445	1957	24568	Sep-Nov	FL/FL
85+y	30-34y	0.8087496187714517	34	445	2321	24568	Sep-Nov	FL/FL
85+y	35-39y	0.6976309025482852	29	445	2295	24568	Sep-Nov	FL/FL
85+y	40-44y	0.9112481054913572	29	445	1757	24568	Sep-Nov	FL/FL
85+y	45-49y	1.1675630537357005	35	445	1655	24568	Sep-Nov	FL/FL
85+y	50-54y	1.0073460264134224	31	445	1699	24568	Sep-Nov	FL/FL
85+y	55-59y	1.1912945971951783	32	445	1483	24568	Sep-Nov	FL/FL
85+y	60-64y	1.1224736022742656	27	445	1328	24568	Sep-Nov	FL/FL
85+y	65-69y	1.0608630724804562	24	445	1249	24568	Sep-Nov	FL/FL
85+y	70-74y	1.5595791277851838	20	445	708	24568	Sep-Nov	FL/FL
85+y	75-79y	1.4679872702474508	23	445	865	24568	Sep-Nov	FL/FL
85+y	80-84y	4.7569161263824915	33	445	383	24568	Sep-Nov	FL/FL
85+y	85+y	2.9775684888271683	24	445	445	24568	Sep-Nov	FL/FL
00-04y	00-04y	1.618863180058209	64	2797	2797	197886	Jun-Aug	FL/FL
00-04y	05-09y	1.4513198972903767	147	2797	7166	197886	Jun-Aug	FL/FL
00-04y	10-14y	1.1613845990106721	171	2797	10417	197886	Jun-Aug	FL/FL
00-04y	15-19y	0.9095099095961754	156	2797	12135	197886	Jun-Aug	FL/FL
00-04y	20-24y	1.0453893502064489	276	2797	18679	197886	Jun-Aug	FL/FL
00-04y	25-29y	0.8819174256166622	261	2797	20938	197886	Jun-Aug	FL/FL
00-04y	30-34y	1.025772691968036	319	2797	22002	197886	Jun-Aug	FL/FL
00-04y	35-39y	0.9631271205159285	238	2797	17483	197886	Jun-Aug	FL/FL
00-04y	40-44y	0.9617914051079742	250	2797	18390	197886	Jun-Aug	FL/FL
00-04y	45-49y	1.0300970515763128	214	2797	14698	197886	Jun-Aug	FL/FL
00-04y	50-54y	0.9626152982235645	169	2797	12421	197886	Jun-Aug	FL/FL
00-04y	55-59y	0.9578492726272606	153	2797	11301	197886	Jun-Aug	FL/FL
00-04y	60-64y	0.8216368597459967	102	2797	8783	197886	Jun-Aug	FL/FL
00-04y	65-69y	0.9612956531028006	97	2797	7139	197886	Jun-Aug	FL/FL
00-04y	70-74y	1.1623665657527238	90	2797	5478	197886	Jun-Aug	FL/FL
00-04y	75-79y	0.7478377140618078	38	2797	3595	197886	Jun-Aug	FL/FL
00-04y	80-84y	0.7917344296181258	25	2797	2234	197886	Jun-Aug	FL/FL
00-04y	85+y	0.856606934720256	27	2797	2230	197886	Jun-Aug	FL/FL
05-09y	00-04y	1.4513198972903767	147	7166	2797	197886	Jun-Aug	FL/FL
05-09y	05-09y	1.3718652848610857	356	7166	7166	197886	Jun-Aug	FL/FL
05-09y	10-14y	1.3758242627667676	519	7166	10417	197886	Jun-Aug	FL/FL
05-09y	15-19y	1.0035455277352963	441	7166	12135	197886	Jun-Aug	FL/FL
05-09y	20-24y	0.8722413260793047	590	7166	18679	197886	Jun-Aug	FL/FL
05-09y	25-29y	0.8427600344298933	639	7166	20938	197886	Jun-Aug	FL/FL
05-09y	30-34y	1.0003095841666438	797	7166	22002	197886	Jun-Aug	FL/FL
05-09y	35-39y	0.9524443816391694	603	7166	17483	197886	Jun-Aug	FL/FL
05-09y	40-44y	1.121701089232171	747	7166	18390	197886	Jun-Aug	FL/FL
05-09y	45-49y	0.9976415955100413	531	7166	14698	197886	Jun-Aug	FL/FL
05-09y	50-54y	1.051581288187339	473	7166	12421	197886	Jun-Aug	FL/FL
05-09y	55-59y	0.9065573987497568	371	7166	11301	197886	Jun-Aug	FL/FL
05-09y	60-64y	0.9275074501527495	295	7166	8783	197886	Jun-Aug	FL/FL
05-09y	65-69y	0.885801427942733	229	7166	7139	197886	Jun-Aug	FL/FL
05-09y	70-74y	0.8922560818974271	177	7166	5478	197886	Jun-Aug	FL/FL
05-09y	75-79y	0.8295893100512892	108	7166	3595	197886	Jun-Aug	FL/FL
05-09y	80-84y	0.9147172025662815	74	7166	2234	197886	Jun-Aug	FL/FL
05-09y	85+y	0.8544418773755991	69	7166	2230	197886	Jun-Aug	FL/FL
10-14y	00-04y	1.1613845990106721	171	10417	2797	197886	Jun-Aug	FL/FL
10-14y	05-09y	1.3758242627667676	519	10417	7166	197886	Jun-Aug	FL/FL
10-14y	10-14y	1.4442917348580144	792	10417	10417	197886	Jun-Aug	FL/FL
10-14y	15-19y	1.2398176351063812	792	10417	12135	197886	Jun-Aug	FL/FL
10-14y	20-24y	0.9325843469256107	917	10417	18679	197886	Jun-Aug	FL/FL
10-14y	25-29y	0.8482987430637772	935	10417	20938	197886	Jun-Aug	FL/FL
10-14y	30-34y	0.9842719273506837	1140	10417	22002	197886	Jun-Aug	FL/FL
10-14y	35-39y	0.9029370519046325	831	10417	17483	197886	Jun-Aug	FL/FL
10-14y	40-44y	1.0567355365019837	1023	10417	18390	197886	Jun-Aug	FL/FL
10-14y	45-49y	0.9693384257206559	750	10417	14698	197886	Jun-Aug	FL/FL
10-14y	50-54y	0.9818629566835908	642	10417	12421	197886	Jun-Aug	FL/FL
10-14y	55-59y	0.9060335925369316	539	10417	11301	197886	Jun-Aug	FL/FL
10-14y	60-64y	0.8694719614810877	402	10417	8783	197886	Jun-Aug	FL/FL
10-14y	65-69y	1.0164789571950115	382	10417	7139	197886	Jun-Aug	FL/FL
10-14y	70-74y	0.8357327658614596	241	10417	5478	197886	Jun-Aug	FL/FL
10-14y	75-79y	0.7609147772917998	144	10417	3595	197886	Jun-Aug	FL/FL
10-14y	80-84y	0.7482934333030618	88	10417	2234	197886	Jun-Aug	FL/FL
10-14y	85+y	0.928525982235833	109	10417	2230	197886	Jun-Aug	FL/FL
15-19y	00-04y	0.9095099095961754	156	12135	2797	197886	Jun-Aug	FL/FL
15-19y	05-09y	1.0035455277352963	441	12135	7166	197886	Jun-Aug	FL/FL
15-19y	10-14y	1.2398176351063812	792	12135	10417	197886	Jun-Aug	FL/FL
15-19y	15-19y	1.3626159421655395	1014	12135	12135	197886	Jun-Aug	FL/FL
15-19y	20-24y	0.9978560607128439	1143	12135	18679	197886	Jun-Aug	FL/FL
15-19y	25-29y	0.9314751543621852	1196	12135	20938	197886	Jun-Aug	FL/FL
15-19y	30-34y	0.9657340548918897	1303	12135	22002	197886	Jun-Aug	FL/FL
15-19y	35-39y	0.9607193954096228	1030	12135	17483	197886	Jun-Aug	FL/FL
15-19y	40-44y	0.9878221333184563	1114	12135	18390	197886	Jun-Aug	FL/FL
15-19y	45-49y	1.0284822070480621	927	12135	14698	197886	Jun-Aug	FL/FL
15-19y	50-54y	1.0069643475981223	767	12135	12421	197886	Jun-Aug	FL/FL
15-19y	55-59y	0.9566915675627627	663	12135	11301	197886	Jun-Aug	FL/FL
15-19y	60-64y	0.8522069993156893	459	12135	8783	197886	Jun-Aug	FL/FL
15-19y	65-69y	0.8862773256437751	388	12135	7139	197886	Jun-Aug	FL/FL
15-19y	70-74y	0.8543487054559775	287	12135	5478	197886	Jun-Aug	FL/FL
15-19y	75-79y	0.9298871928174747	205	12135	3595	197886	Jun-Aug	FL/FL
15-19y	80-84y	0.8540395852537792	117	12135	2234	197886	Jun-Aug	FL/FL
15-19y	85+y	0.97257271983164	133	12135	2230	197886	Jun-Aug	FL/FL
20-24y	00-04y	1.0453893502064489	276	18679	2797	197886	Jun-Aug	FL/FL
20-24y	05-09y	0.8722413260793047	590	18679	7166	197886	Jun-Aug	FL/FL
20-24y	10-14y	0.9325843469256107	917	18679	10417	197886	Jun-Aug	FL/FL
20-24y	15-19y	0.9978560607128439	1143	18679	12135	197886	Jun-Aug	FL/FL
20-24y	20-24y	1.1377288097135863	2006	18679	18679	197886	Jun-Aug	FL/FL
20-24y	25-29y	1.0635525790733154	2102	18679	20938	197886	Jun-Aug	FL/FL
20-24y	30-34y	1.028009594190803	2135	18679	22002	197886	Jun-Aug	FL/FL
20-24y	35-39y	1.0143806244342377	1674	18679	17483	197886	Jun-Aug	FL/FL
20-24y	40-44y	0.9770247553461895	1696	18679	18390	197886	Jun-Aug	FL/FL
20-24y	45-49y	0.9874696889141338	1370	18679	14698	197886	Jun-Aug	FL/FL
20-24y	50-54y	1.0234959627645586	1200	18679	12421	197886	Jun-Aug	FL/FL
20-24y	55-59y	0.9533788824222897	1017	18679	11301	197886	Jun-Aug	FL/FL
20-24y	60-64y	0.880524467078059	730	18679	8783	197886	Jun-Aug	FL/FL
20-24y	65-69y	0.9660621296772274	651	18679	7139	197886	Jun-Aug	FL/FL
20-24y	70-74y	0.9804995158397632	507	18679	5478	197886	Jun-Aug	FL/FL
20-24y	75-79y	0.8752235800491742	297	18679	3595	197886	Jun-Aug	FL/FL
20-24y	80-84y	0.8441085391064598	178	18679	2234	197886	Jun-Aug	FL/FL
20-24y	85+y	0.9026309010598459	190	18679	2230	197886	Jun-Aug	FL/FL
25-29y	00-04y	0.8819174256166622	261	20938	2797	197886	Jun-Aug	FL/FL
25-29y	05-09y	0.8427600344298933	639	20938	7166	197886	Jun-Aug	FL/FL
25-29y	10-14y	0.8482987430637772	935	20938	10417	197886	Jun-Aug	FL/FL
25-29y	15-19y	0.9314751543621852	1196	20938	12135	197886	Jun-Aug	FL/FL
25-29y	20-24y	1.0635525790733154	2102	20938	18679	197886	Jun-Aug	FL/FL
25-29y	25-29y	1.197969050828403	2654	20938	20938	197886	Jun-Aug	FL/FL
25-29y	30-34y	1.0416683240069466	2425	20938	22002	197886	Jun-Aug	FL/FL
25-29y	35-39y	1.0622493467952852	1965	20938	17483	197886	Jun-Aug	FL/FL
25-29y	40-44y	1.0108867548620073	1967	20938	18390	197886	Jun-Aug	FL/FL
25-29y	45-49y	0.9696678005904622	1508	20938	14698	197886	Jun-Aug	FL/FL
25-29y	50-54y	0.9039403132295102	1188	20938	12421	197886	Jun-Aug	FL/FL
25-29y	55-59y	1.016942918068184	1216	20938	11301	197886	Jun-Aug	FL/FL
25-29y	60-64y	1.0147257627299031	943	20938	8783	197886	Jun-Aug	FL/FL
25-29y	65-69y	0.9293506515296844	702	20938	7139	197886	Jun-Aug	FL/FL
25-29y	70-74y	0.8419332729105011	488	20938	5478	197886	Jun-Aug	FL/FL
25-29y	75-79y	0.9648216716656408	367	20938	3595	197886	Jun-Aug	FL/FL
25-29y	80-84y	0.7911126407820575	187	20938	2234	197886	Jun-Aug	FL/FL
25-29y	85+y	0.8264367744701739	195	20938	2230	197886	Jun-Aug	FL/FL
30-34y	00-04y	1.025772691968036	319	22002	2797	197886	Jun-Aug	FL/FL
30-34y	05-09y	1.0003095841666438	797	22002	7166	197886	Jun-Aug	FL/FL
30-34y	10-14y	0.9842719273506837	1140	22002	10417	197886	Jun-Aug	FL/FL
30-34y	15-19y	0.9657340548918897	1303	22002	12135	197886	Jun-Aug	FL/FL
30-34y	20-24y	1.028009594190803	2135	22002	18679	197886	Jun-Aug	FL/FL
30-34y	25-29y	1.0416683240069466	2425	22002	20938	197886	Jun-Aug	FL/FL
30-34y	30-34y	1.0742765875272546	2628	22002	22002	197886	Jun-Aug	FL/FL
30-34y	35-39y	1.0787862031210103	2097	22002	17483	197886	Jun-Aug	FL/FL
30-34y	40-44y	1.0133534081310223	2072	22002	18390	197886	Jun-Aug	FL/FL
30-34y	45-49y	0.980907805125498	1603	22002	14698	197886	Jun-Aug	FL/FL
30-34y	50-54y	0.9760818598064813	1348	22002	12421	197886	Jun-Aug	FL/FL
30-34y	55-59y	0.9988028254078084	1255	22002	11301	197886	Jun-Aug	FL/FL
30-34y	60-64y	0.9697504909426066	947	22002	8783	197886	Jun-Aug	FL/FL
30-34y	65-69y	0.9007858853361762	715	22002	7139	197886	Jun-Aug	FL/FL
30-34y	70-74y	0.8307711430130202	506	22002	5478	197886	Jun-Aug	FL/FL
30-34y	75-79y	0.8030804507720186	321	22002	3595	197886	Jun-Aug	FL/FL
30-34y	80-84y	0.7689588852384788	191	22002	2234	197886	Jun-Aug	FL/FL
30-34y	85+y	0.8066368405970431	200	22002	2230	197886	Jun-Aug	FL/FL
35-39y	00-04y	0.9631271205159285	238	17483	2797	197886	Jun-Aug	FL/FL
35-39y	05-09y	0.9524443816391694	603	17483	7166	197886	Jun-Aug	FL/FL
35-39y	10-14y	0.9029370519046325	831	17483	10417	197886	Jun-Aug	FL/FL
35-39y	15-19y	0.9607193954096228	1030	17483	12135	197886	Jun-Aug	FL/FL
35-39y	20-24y	1.0143806244342377	1674	17483	18679	197886	Jun-Aug	FL/FL
35-39y	25-29y	1.0622493467952852	1965	17483	20938	197886	Jun-Aug	FL/FL
35-39y	30-34y	1.0787862031210103	2097	17483	22002	197886	Jun-Aug	FL/FL
35-39y	35-39y	1.0747098866658251	1660	17483	17483	197886	Jun-Aug	FL/FL
35-39y	40-44y	1.0346300734867526	1681	17483	18390	197886	Jun-Aug	FL/FL
35-39y	45-49y	0.9980352315034303	1296	17483	14698	197886	Jun-Aug	FL/FL
35-39y	50-54y	0.9777825324678635	1073	17483	12421	197886	Jun-Aug	FL/FL
35-39y	55-59y	0.9595061192415859	958	17483	11301	197886	Jun-Aug	FL/FL
35-39y	60-64y	1.0425688716891448	809	17483	8783	197886	Jun-Aug	FL/FL
35-39y	65-69y	0.9179949622604592	579	17483	7139	197886	Jun-Aug	FL/FL
35-39y	70-74y	0.8740121238517271	423	17483	5478	197886	Jun-Aug	FL/FL
35-39y	75-79y	0.7902671834518842	251	17483	3595	197886	Jun-Aug	FL/FL
35-39y	80-84y	0.8562540943341763	169	17483	2234	197886	Jun-Aug	FL/FL
35-39y	85+y	0.7410493319711731	146	17483	2230	197886	Jun-Aug	FL/FL
40-44y	00-04y	0.9617914051079742	250	18390	2797	197886	Jun-Aug	FL/FL
40-44y	05-09y	1.121701089232171	747	18390	7166	197886	Jun-Aug	FL/FL
40-44y	10-14y	1.0567355365019837	1023	18390	10417	197886	Jun-Aug	FL/FL
40-44y	15-19y	0.9878221333184563	1114	18390	12135	197886	Jun-Aug	FL/FL
40-44y	20-24y	0.9770247553461895	1696	18390	18679	197886	Jun-Aug	FL/FL
40-44y	25-29y	1.0108867548620073	1967	18390	20938	197886	Jun-Aug	FL/FL
40-44y	30-34y	1.0133534081310223	2072	18390	22002	197886	Jun-Aug	FL/FL
40-44y	35-39y	1.0346300734867526	1681	18390	17483	197886	Jun-Aug	FL/FL
40-44y	40-44y	1.0684455284437455	1826	18390	18390	197886	Jun-Aug	FL/FL
40-44y	45-49y	1.0425216638249695	1424	18390	14698	197886	Jun-Aug	FL/FL
40-44y	50-54y	0.9841359852122948	1136	18390	12421	197886	Jun-Aug	FL/FL
40-44y	55-59y	0.9740743371154025	1023	18390	11301	197886	Jun-Aug	FL/FL
40-44y	60-64y	1.0217779143145493	834	18390	8783	197886	Jun-Aug	FL/FL
40-44y	65-69y	0.9254742367838937	614	18390	7139	197886	Jun-Aug	FL/FL
40-44y	70-74y	0.8603703359584961	438	18390	5478	197886	Jun-Aug	FL/FL
40-44y	75-79y	0.7632637469266192	255	18390	3595	197886	Jun-Aug	FL/FL
40-44y	80-84y	0.7273226856875525	151	18390	2234	197886	Jun-Aug	FL/FL
40-44y	85+y	0.6707231459874128	139	18390	2230	197886	Jun-Aug	FL/FL
45-49y	00-04y	1.0300970515763128	214	14698	2797	197886	Jun-Aug	FL/FL
45-49y	05-09y	0.9976415955100413	531	14698	7166	197886	Jun-Aug	FL/FL
45-49y	10-14y	0.9693384257206559	750	14698	10417	197886	Jun-Aug	FL/FL
45-49y	15-19y	1.0284822070480621	927	14698	12135	197886	Jun-Aug	FL/FL
45-49y	20-24y	0.9874696889141338	1370	14698	18679	197886	Jun-Aug	FL/FL
45-49y	25-29y	0.9696678005904622	1508	14698	20938	197886	Jun-Aug	FL/FL
45-49y	30-34y	0.980907805125498	1603	14698	22002	197886	Jun-Aug	FL/FL
45-49y	35-39y	0.9980352315034303	1296	14698	17483	197886	Jun-Aug	FL/FL
45-49y	40-44y	1.0425216638249695	1424	14698	18390	197886	Jun-Aug	FL/FL
45-49y	45-49y	1.04424748287752	1140	14698	14698	197886	Jun-Aug	FL/FL
45-49y	50-54y	1.0102205059667395	932	14698	12421	197886	Jun-Aug	FL/FL
45-49y	55-59y	1.000735348929789	840	14698	11301	197886	Jun-Aug	FL/FL
45-49y	60-64y	0.9779904777452119	638	14698	8783	197886	Jun-Aug	FL/FL
45-49y	65-69y	0.9731261671341985	516	14698	7139	197886	Jun-Aug	FL/FL
45-49y	70-74y	1.0740295761653476	437	14698	5478	197886	Jun-Aug	FL/FL
45-49y	75-79y	0.9737137180633131	260	14698	3595	197886	Jun-Aug	FL/FL
45-49y	80-84y	0.9039927173570226	150	14698	2234	197886	Jun-Aug	FL/FL
45-49y	85+y	0.9780633648335059	162	14698	2230	197886	Jun-Aug	FL/FL
50-54y	00-04y	0.9626152982235645	169	12421	2797	197886	Jun-Aug	FL/FL
50-54y	05-09y	1.051581288187339	473	12421	7166	197886	Jun-Aug	FL/FL
50-54y	10-14y	0.9818629566835908	642	12421	10417	197886	Jun-Aug	FL/FL
50-54y	15-19y	1.0069643475981223	767	12421	12135	197886	Jun-Aug	FL/FL
50-54y	20-24y	1.0234959627645586	1200	12421	18679	197886	Jun-Aug	FL/FL
50-54y	25-29y	0.9039403132295102	1188	12421	20938	197886	Jun-Aug	FL/FL
50-54y	30-34y	0.9760818598064813	1348	12421	22002	197886	Jun-Aug	FL/FL
50-54y	35-39y	0.9777825324678635	1073	12421	17483	197886	Jun-Aug	FL/FL
50-54y	40-44y	0.9841359852122948	1136	12421	18390	197886	Jun-Aug	FL/FL
50-54y	45-49y	1.0102205059667395	932	12421	14698	197886	Jun-Aug	FL/FL
50-54y	50-54y	1.1030632103873212	860	12421	12421	197886	Jun-Aug	FL/FL
50-54y	55-59y	1.077047841393088	764	12421	11301	197886	Jun-Aug	FL/FL
50-54y	60-64y	0.9758833427168621	538	12421	8783	197886	Jun-Aug	FL/FL
50-54y	65-69y	0.9462088112235627	424	12421	7139	197886	Jun-Aug	FL/FL
50-54y	70-74y	1.1225967758438515	386	12421	5478	197886	Jun-Aug	FL/FL
50-54y	75-79y	0.9705183211302945	219	12421	3595	197886	Jun-Aug	FL/FL
50-54y	80-84y	1.141025461759862	160	12421	2234	197886	Jun-Aug	FL/FL
50-54y	85+y	1.014476532041245	142	12421	2230	197886	Jun-Aug	FL/FL
55-59y	00-04y	0.9578492726272606	153	11301	2797	197886	Jun-Aug	FL/FL
55-59y	05-09y	0.9065573987497568	371	11301	7166	197886	Jun-Aug	FL/FL
55-59y	10-14y	0.9060335925369316	539	11301	10417	197886	Jun-Aug	FL/FL
55-59y	15-19y	0.9566915675627627	663	11301	12135	197886	Jun-Aug	FL/FL
55-59y	20-24y	0.9533788824222897	1017	11301	18679	197886	Jun-Aug	FL/FL
55-59y	25-29y	1.016942918068184	1216	11301	20938	197886	Jun-Aug	FL/FL
55-59y	30-34y	0.9988028254078084	1255	11301	22002	197886	Jun-Aug	FL/FL
55-59y	35-39y	0.9595061192415859	958	11301	17483	197886	Jun-Aug	FL/FL
55-59y	40-44y	0.9740743371154025	1023	11301	18390	197886	Jun-Aug	FL/FL
55-59y	45-49y	1.000735348929789	840	11301	14698	197886	Jun-Aug	FL/FL
55-59y	50-54y	1.077047841393088	764	11301	12421	197886	Jun-Aug	FL/FL
55-59y	55-59y	1.1497018450043155	742	11301	11301	197886	Jun-Aug	FL/FL
55-59y	60-64y	1.1663024342653079	585	11301	8783	197886	Jun-Aug	FL/FL
55-59y	65-69y	1.0375312482031156	423	11301	7139	197886	Jun-Aug	FL/FL
55-59y	70-74y	0.971739279115319	304	11301	5478	197886	Jun-Aug	FL/FL
55-59y	75-79y	0.9303206886931	191	11301	3595	197886	Jun-Aug	FL/FL
55-59y	80-84y	1.0816683655204533	138	11301	2234	197886	Jun-Aug	FL/FL
55-59y	85+y	0.9344160979444257	119	11301	2230	197886	Jun-Aug	FL/FL
60-64y	00-04y	0.8216368597459967	102	8783	2797	197886	Jun-Aug	FL/FL
60-64y	05-09y	0.9275074501527495	295	8783	7166	197886	Jun-Aug	FL/FL
60-64y	10-14y	0.8694719614810877	402	8783	10417	197886	Jun-Aug	FL/FL
60-64y	15-19y	0.8522069993156893	459	8783	12135	197886	Jun-Aug	FL/FL
60-64y	20-24y	0.880524467078059	730	8783	18679	197886	Jun-Aug	FL/FL
60-64y	25-29y	1.0147257627299031	943	8783	20938	197886	Jun-Aug	FL/FL
60-64y	30-34y	0.9697504909426066	947	8783	22002	197886	Jun-Aug	FL/FL
60-64y	35-39y	1.0425688716891448	809	8783	17483	197886	Jun-Aug	FL/FL
60-64y	40-44y	1.0217779143145493	834	8783	18390	197886	Jun-Aug	FL/FL
60-64y	45-49y	0.9779904777452119	638	8783	14698	197886	Jun-Aug	FL/FL
60-64y	50-54y	0.9758833427168621	538	8783	12421	197886	Jun-Aug	FL/FL
60-64y	55-59y	1.1663024342653079	585	8783	11301	197886	Jun-Aug	FL/FL
60-64y	60-64y	1.395494753775125	544	8783	8783	197886	Jun-Aug	FL/FL
60-64y	65-69y	1.013070908911329	321	8783	7139	197886	Jun-Aug	FL/FL
60-64y	70-74y	0.9953264248864045	242	8783	5478	197886	Jun-Aug	FL/FL
60-64y	75-79y	1.0842249781749007	173	8783	3595	197886	Jun-Aug	FL/FL
