x	y	RR	N_pairs	N_x	N_y	N_total	nRR_fixed	season_date	season	geo_cat
70-79y	30-39y	0.49950089462284586	15	259	205	1768	0.24735197191451241	2023-04-15	Mar-May	FL/FL
70-79y	40-49y	0.6685706324881583	19	259	194	1768	0.33107501125687683	2023-04-15	Mar-May	FL/FL
70-79y	50-59y	0.4762653018466972	18	259	258	1768	0.23584574689338889	2023-04-15	Mar-May	FL/FL
70-79y	60-69y	0.9722970108726785	48	259	337	1768	0.48147978415040726	2023-04-15	Mar-May	FL/FL
70-79y	70-79y	2.372072568983766	90	259	259	1768	1.1746461993936577	2023-04-15	Mar-May	FL/FL
70-79y	80-89y	2.077589390632869	35	259	115	1768	1.028818643037133	2023-04-15	Mar-May	FL/FL
70-79y	90+y	1.1873426221252308	4	259	23	1768	0.58796999581468	2023-04-15	Mar-May	FL/FL
80-89y	00-09y	1.1594202898550724e-4	0	115	75	1768	NA	2023-04-15	Mar-May	FL/FL
80-89y	10-19y	0.9318181818181818	8	115	132	1768	0.4614347385955233	2023-04-15	Mar-May	FL/FL
80-89y	20-29y	0.9043989769820971	10	115	170	1768	0.44785679617831414	2023-04-15	Mar-May	FL/FL
80-89y	30-39y	0.6	8	115	205	1768	0.2971189536322394	2023-04-15	Mar-May	FL/FL
80-89y	40-49y	0.7132675930076199	9	115	194	1768	0.35320886815701674	2023-04-15	Mar-May	FL/FL
80-89y	50-59y	0.41715537580047185	7	115	258	1768	0.206574614599833	2023-04-15	Mar-May	FL/FL
80-89y	60-69y	0.3649851632047478	8	115	337	1768	0.18074001630447797	2023-04-15	Mar-May	FL/FL
80-89y	70-79y	2.077589390632869	35	115	259	1768	1.028818643037133	2023-04-15	Mar-May	FL/FL
80-89y	80-89y	3.743289224952741	28	115	115	1768	1.853670296101325	2023-04-15	Mar-May	FL/FL
80-89y	90+y	1.3372400756143668	2	115	23	1768	0.6621989533693956	2023-04-15	Mar-May	FL/FL
90+y	00-09y	5.797101449275362e-4	0	23	75	1768	NA	2023-04-15	Mar-May	FL/FL
90+y	10-19y	0.5826745718050066	1	23	132	1768	0.28853943180469455	2023-04-15	Mar-May	FL/FL
90+y	20-29y	0.9046035805626599	2	23	170	1768	0.4479581155145912	2023-04-15	Mar-May	FL/FL
90+y	30-39y	0.37518557794273594	1	23	205	1768	0.1857912438937545	2023-04-15	Mar-May	FL/FL
90+y	40-49y	0.3964589870013447	1	23	194	1768	0.19632579895989524	2023-04-15	Mar-May	FL/FL
90+y	50-59y	0.29811257162116617	1	23	258	1768	0.14762482557449488	2023-04-15	Mar-May	FL/FL
90+y	60-69y	0.6844278157657077	3	23	337	1768	0.33892746076184366	2023-04-15	Mar-May	FL/FL
90+y	70-79y	1.1873426221252308	4	23	259	1768	0.58796999581468	2023-04-15	Mar-May	FL/FL
90+y	80-89y	1.3372400756143668	2	23	115	1768	0.6621989533693956	2023-04-15	Mar-May	FL/FL
90+y	90+y	26.73913043478261	8	23	23	1768	13.241170759697626	2023-04-15	Mar-May	FL/FL
00-09y	00-09y	5.3279343598486864e-5	0	137	137	3894	NA	2024-01-15	Dec-Feb	FL/Mideast
00-09y	10-19y	0.9169119378384742	8	137	248	3894	1.236438436565412	2024-01-15	Dec-Feb	FL/Mideast
00-09y	20-29y	1.115945449334974	17	137	433	3894	1.504831368997936	2024-01-15	Dec-Feb	FL/Mideast
00-09y	30-39y	1.1209417086460367	14	137	355	3894	1.511568730347826	2024-01-15	Dec-Feb	FL/Mideast
00-09y	40-49y	0.780620968597809	17	137	619	3894	1.0526526377643075	2024-01-15	Dec-Feb	FL/Mideast
00-09y	50-59y	0.8668556900329228	19	137	623	3894	1.1689385314786382	2024-01-15	Dec-Feb	FL/Mideast
00-09y	60-69y	1.1346795460174541	20	137	501	3894	1.5300939446681325	2024-01-15	Dec-Feb	FL/Mideast
00-09y	70-79y	1.0634713739510402	22	137	588	3894	1.4340710690711218	2024-01-15	Dec-Feb	FL/Mideast
00-09y	80-89y	1.5043205985808104	19	137	359	3894	2.0285479251008125	2024-01-15	Dec-Feb	FL/Mideast
00-09y	90+y	0.9171179656227926	1	137	31	3894	1.2367162611426905	2024-01-15	Dec-Feb	FL/Mideast
10-19y	00-09y	0.9169119378384742	8	248	137	3894	1.236438436565412	2024-01-15	Dec-Feb	FL/Mideast
10-19y	10-19y	1.1396494536940687	18	248	248	3894	1.536795771336497	2024-01-15	Dec-Feb	FL/Mideast
10-19y	20-29y	1.0878808761081726	30	248	433	3894	1.4669868218702982	2024-01-15	Dec-Feb	FL/Mideast
10-19y	30-39y	0.9288391640163562	21	248	355	3894	1.2525220758761921	2024-01-15	Dec-Feb	FL/Mideast
10-19y	40-49y	0.913185939861379	36	248	619	3894	1.2314139986414103	2024-01-15	Dec-Feb	FL/Mideast
10-19y	50-59y	1.1089486356340288	44	248	623	3894	1.4953962978244377	2024-01-15	Dec-Feb	FL/Mideast
10-19y	60-69y	1.0342460240808704	33	248	501	3894	1.3946612365557602	2024-01-15	Dec-Feb	FL/Mideast
10-19y	70-79y	0.9079232499451394	34	248	588	3894	1.2243173606507398	2024-01-15	Dec-Feb	FL/Mideast
10-19y	80-89y	0.91848998113038	21	248	359	3894	1.2385663981505521	2024-01-15	Dec-Feb	FL/Mideast
10-19y	90+y	1.5196409989594173	3	248	31	3894	2.0492071957569853	2024-01-15	Dec-Feb	FL/Mideast
20-29y	00-09y	1.115945449334974	17	433	137	3894	1.504831368997936	2024-01-15	Dec-Feb	FL/Mideast
20-29y	10-19y	1.0878808761081726	30	433	248	3894	1.4669868218702982	2024-01-15	Dec-Feb	FL/Mideast
20-29y	20-29y	1.2461584412952227	60	433	433	3894	1.6804211301906806	2024-01-15	Dec-Feb	FL/Mideast
20-29y	30-39y	0.9373125589565104	37	433	355	3894	1.263948288972407	2024-01-15	Dec-Feb	FL/Mideast
20-29y	40-49y	0.9879340514201927	68	433	619	3894	1.3322104158086585	2024-01-15	Dec-Feb	FL/Mideast
20-29y	50-59y	0.9527207618652205	66	433	623	3894	1.2847259596826819	2024-01-15	Dec-Feb	FL/Mideast
20-29y	60-69y	0.8257157739947357	46	433	501	3894	1.1134621314367739	2024-01-15	Dec-Feb	FL/Mideast
20-29y	70-79y	1.0706076888030038	70	433	588	3894	1.4436942549129392	2024-01-15	Dec-Feb	FL/Mideast
20-29y	80-89y	0.9018186262841997	36	433	359	3894	1.2160853909013372	2024-01-15	Dec-Feb	FL/Mideast
20-29y	90+y	0.8703717499813752	3	433	31	3894	1.1736798719347166	2024-01-15	Dec-Feb	FL/Mideast
30-39y	00-09y	1.1209417086460367	14	355	137	3894	1.511568730347826	2024-01-15	Dec-Feb	FL/Mideast
30-39y	10-19y	0.9288391640163562	21	355	248	3894	1.2525220758761921	2024-01-15	Dec-Feb	FL/Mideast
30-39y	20-29y	0.9373125589565104	37	355	433	3894	1.263948288972407	2024-01-15	Dec-Feb	FL/Mideast
30-39y	30-39y	0.7415750843086689	24	355	355	3894	1	2024-01-15	Dec-Feb	FL/Mideast
30-39y	40-49y	1.0100753145691597	57	355	619	3894	1.3620674911304487	2024-01-15	Dec-Feb	FL/Mideast
30-39y	50-59y	0.6514547961928877	37	355	623	3894	0.8784744929776118	2024-01-15	Dec-Feb	FL/Mideast
30-39y	60-69y	0.9414579292119986	43	355	501	3894	1.2695382424959298	2024-01-15	Dec-Feb	FL/Mideast
30-39y	70-79y	1.4364233017150523	77	355	588	3894	1.9369897022014344	2024-01-15	Dec-Feb	FL/Mideast
30-39y	80-89y	1.3443995449017223	44	355	359	3894	1.8128974035785395	2024-01-15	Dec-Feb	FL/Mideast
30-39y	90+y	0.35393003180372556	1	355	31	3894	0.47726796556774254	2024-01-15	Dec-Feb	FL/Mideast
40-49y	00-09y	0.780620968597809	17	619	137	3894	1.0526526377643075	2024-01-15	Dec-Feb	FL/Mideast
40-49y	10-19y	0.913185939861379	36	619	248	3894	1.2314139986414103	2024-01-15	Dec-Feb	FL/Mideast
40-49y	20-29y	0.9879340514201927	68	619	433	3894	1.3322104158086585	2024-01-15	Dec-Feb	FL/Mideast
40-49y	30-39y	1.0100753145691597	57	619	355	3894	1.3620674911304487	2024-01-15	Dec-Feb	FL/Mideast
40-49y	40-49y	0.8333546472631609	82	619	619	3894	1.1237630078147154	2024-01-15	Dec-Feb	FL/Mideast
40-49y	50-59y	0.9289798437390603	92	619	623	3894	1.2527117798261775	2024-01-15	Dec-Feb	FL/Mideast
40-49y	60-69y	1.2054243693549895	96	619	501	3894	1.6254920032524323	2024-01-15	Dec-Feb	FL/Mideast
40-49y	70-79y	1.112659765036871	104	619	588	3894	1.500400685756783	2024-01-15	Dec-Feb	FL/Mideast
40-49y	80-89y	1.156528860908735	66	619	359	3894	1.5595573332765156	2024-01-15	Dec-Feb	FL/Mideast
40-49y	90+y	0.20298087445932567	1	619	31	3894	0.27371587686033705	2024-01-15	Dec-Feb	FL/Mideast
50-59y	00-09y	0.8668556900329228	19	623	137	3894	1.1689385314786382	2024-01-15	Dec-Feb	FL/Mideast
50-59y	10-19y	1.1089486356340288	44	623	248	3894	1.4953962978244377	2024-01-15	Dec-Feb	FL/Mideast
50-59y	20-29y	0.9527207618652205	66	623	433	3894	1.2847259596826819	2024-01-15	Dec-Feb	FL/Mideast
50-59y	30-39y	0.6514547961928877	37	623	355	3894	0.8784744929776118	2024-01-15	Dec-Feb	FL/Mideast
50-59y	40-49y	0.9289798437390603	92	623	619	3894	1.2527117798261775	2024-01-15	Dec-Feb	FL/Mideast
50-59y	50-59y	0.902949792465907	90	623	623	3894	1.2176107471405666	2024-01-15	Dec-Feb	FL/Mideast
50-59y	60-69y	1.1727331853147638	94	623	501	3894	1.58140855879488	2024-01-15	Dec-Feb	FL/Mideast
50-59y	70-79y	1.0736260796453412	101	623	588	3894	1.4477644979755837	2024-01-15	Dec-Feb	FL/Mideast
50-59y	80-89y	1.3232091998014817	76	623	359	3894	1.7843226232917997	2024-01-15	Dec-Feb	FL/Mideast
50-59y	90+y	0.8065551700926837	4	623	31	3894	1.0876244188335862	2024-01-15	Dec-Feb	FL/Mideast
60-69y	00-09y	1.1346795460174541	20	501	137	3894	1.5300939446681325	2024-01-15	Dec-Feb	FL/Mideast
60-69y	10-19y	1.0342460240808704	33	501	248	3894	1.3946612365557602	2024-01-15	Dec-Feb	FL/Mideast
60-69y	20-29y	0.8257157739947357	46	501	433	3894	1.1134621314367739	2024-01-15	Dec-Feb	FL/Mideast
60-69y	30-39y	0.9414579292119986	43	501	355	3894	1.2695382424959298	2024-01-15	Dec-Feb	FL/Mideast
60-69y	40-49y	1.2054243693549895	96	501	619	3894	1.6254920032524323	2024-01-15	Dec-Feb	FL/Mideast
60-69y	50-59y	1.1727331853147638	94	501	623	3894	1.58140855879488	2024-01-15	Dec-Feb	FL/Mideast
60-69y	60-69y	1.0239202234254048	66	501	501	3894	1.3807370893264992	2024-01-15	Dec-Feb	FL/Mideast
60-69y	70-79y	0.8459849009464065	64	501	588	3894	1.1407946664430795	2024-01-15	Dec-Feb	FL/Mideast
60-69y	80-89y	0.7361155127071761	34	501	359	3894	0.9926378707739588	2024-01-15	Dec-Feb	FL/Mideast
60-69y	90+y	1.2536861760350266	5	501	31	3894	1.6905721383611096	2024-01-15	Dec-Feb	FL/Mideast
70-79y	00-09y	1.0634713739510402	22	588	137	3894	1.4340710690711218	2024-01-15	Dec-Feb	FL/Mideast
70-79y	10-19y	0.9079232499451394	34	588	248	3894	1.2243173606507398	2024-01-15	Dec-Feb	FL/Mideast
70-79y	20-29y	1.0706076888030038	70	588	433	3894	1.4436942549129392	2024-01-15	Dec-Feb	FL/Mideast
70-79y	30-39y	1.4364233017150523	77	588	355	3894	1.9369897022014344	2024-01-15	Dec-Feb	FL/Mideast
70-79y	40-49y	1.112659765036871	104	588	619	3894	1.500400685756783	2024-01-15	Dec-Feb	FL/Mideast
70-79y	50-59y	1.0736260796453412	101	588	623	3894	1.4477644979755837	2024-01-15	Dec-Feb	FL/Mideast
70-79y	60-69y	0.8459849009464065	64	588	501	3894	1.1407946664430795	2024-01-15	Dec-Feb	FL/Mideast
70-79y	70-79y	0.7208136656022953	64	588	588	3894	0.9720036188571136	2024-01-15	Dec-Feb	FL/Mideast
70-79y	80-89y	0.8116697932654956	44	588	359	3894	1.094521391616295	2024-01-15	Dec-Feb	FL/Mideast
70-79y	90+y	1.7090739521615097	8	588	31	3894	2.304653956591312	2024-01-15	Dec-Feb	FL/Mideast
80-89y	00-09y	1.5043205985808104	19	359	137	3894	2.0285479251008125	2024-01-15	Dec-Feb	FL/Mideast
80-89y	10-19y	0.91848998113038	21	359	248	3894	1.2385663981505521	2024-01-15	Dec-Feb	FL/Mideast
80-89y	20-29y	0.9018186262841997	36	359	433	3894	1.2160853909013372	2024-01-15	Dec-Feb	FL/Mideast
80-89y	30-39y	1.3443995449017223	44	359	355	3894	1.8128974035785395	2024-01-15	Dec-Feb	FL/Mideast
80-89y	40-49y	1.156528860908735	66	359	619	3894	1.5595573332765156	2024-01-15	Dec-Feb	FL/Mideast
80-89y	50-59y	1.3232091998014817	76	359	623	3894	1.7843226232917997	2024-01-15	Dec-Feb	FL/Mideast
80-89y	60-69y	0.7361155127071761	34	359	501	3894	0.9926378707739588	2024-01-15	Dec-Feb	FL/Mideast
80-89y	70-79y	0.8116697932654956	44	359	588	3894	1.094521391616295	2024-01-15	Dec-Feb	FL/Mideast
80-89y	80-89y	0.4230026148152171	14	359	359	3894	0.5704110396448392	2024-01-15	Dec-Feb	FL/Mideast
80-89y	90+y	1.7495731871686584	5	359	31	3894	2.3592664103590977	2024-01-15	Dec-Feb	FL/Mideast
90+y	00-09y	0.9171179656227926	1	31	137	3894	1.2367162611426905	2024-01-15	Dec-Feb	FL/Mideast
90+y	10-19y	1.5196409989594173	3	31	248	3894	2.0492071957569853	2024-01-15	Dec-Feb	FL/Mideast
90+y	20-29y	0.8703717499813752	3	31	433	3894	1.1736798719347166	2024-01-15	Dec-Feb	FL/Mideast
90+y	30-39y	0.35393003180372556	1	31	355	3894	0.47726796556774254	2024-01-15	Dec-Feb	FL/Mideast
90+y	40-49y	0.20298087445932567	1	31	619	3894	0.27371587686033705	2024-01-15	Dec-Feb	FL/Mideast
90+y	50-59y	0.8065551700926837	4	31	623	3894	1.0876244188335862	2024-01-15	Dec-Feb	FL/Mideast
90+y	60-69y	1.2536861760350266	5	31	501	3894	1.6905721383611096	2024-01-15	Dec-Feb	FL/Mideast
90+y	70-79y	1.7090739521615097	8	31	588	3894	2.304653956591312	2024-01-15	Dec-Feb	FL/Mideast
90+y	80-89y	1.7495731871686584	5	31	359	3894	2.3592664103590977	2024-01-15	Dec-Feb	FL/Mideast
90+y	90+y	0.001040582726326743	0	31	31	3894	NA	2024-01-15	Dec-Feb	FL/Mideast
00-09y	00-09y	14.078125	2	8	8	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	10-19y	7.0390625	2	8	16	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	20-29y	0.005434782608695652	0	8	23	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	30-39y	3.3161764705882355	1	8	17	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	40-49y	0.002403846153846154	0	8	52	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	50-59y	0.0023148148148148147	0	8	54	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	60-69y	0.0015432098765432098	0	8	81	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	70-79y	1.2326642335766422	3	8	137	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	80-89y	0.00211864406779661	0	8	59	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	90+y	0.041666666666666664	0	8	3	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	00-09y	7.0390625	2	16	8	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	10-19y	0.00390625	0	16	16	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	20-29y	2.448369565217391	2	16	23	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	30-39y	1.6580882352941178	1	16	17	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	40-49y	0.001201923076923077	0	16	52	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	50-59y	1.5636574074074074	3	16	54	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	60-69y	0.6952160493827161	2	16	81	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	70-79y	0.8216240875912408	4	16	137	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	80-89y	0.9544491525423728	2	16	59	450	NA	2024-01-15	Dec-Feb	FL/FL
10-19y	90+y	0.020833333333333332	0	16	3	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	00-09y	0.005434782608695652	0	23	8	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	10-19y	2.448369565217391	2	23	16	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	20-29y	0.001890359168241966	0	23	23	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	30-39y	3.4552429667519182	3	23	17	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	40-49y	1.5058528428093645	4	23	52	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	50-59y	0.7254428341384863	2	23	54	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	60-69y	0.725174449812131	3	23	81	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	70-79y	1	7	23	137	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	80-89y	0.6639646278555638	2	23	59	450	NA	2024-01-15	Dec-Feb	FL/FL
20-29y	90+y	0.014492753623188406	0	23	3	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	00-09y	3.3161764705882355	1	17	8	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	10-19y	1.6580882352941178	1	17	16	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	20-29y	3.4552429667519182	3	17	23	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	30-39y	0.0034602076124567475	0	17	17	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	40-49y	1.5282805429864252	3	17	52	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	50-59y	0.4912854030501089	1	17	54	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	60-69y	1.307915758896151	4	17	81	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	70-79y	0.38686131386861317	2	17	137	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	80-89y	0.8983050847457628	2	17	59	450	NA	2024-01-15	Dec-Feb	FL/FL
30-39y	90+y	0.0196078431372549	0	17	3	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	00-09y	0.002403846153846154	0	52	8	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	10-19y	0.001201923076923077	0	52	16	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	20-29y	1.5058528428093645	4	52	23	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	30-39y	1.5282805429864252	3	52	17	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	40-49y	0.9988905325443787	6	52	52	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	50-59y	1.602920227920228	10	52	54	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	60-69y	1.1754510921177588	11	52	81	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	70-79y	0.8213082537900056	13	52	137	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	80-89y	0.733702737940026	5	52	59	450	NA	2024-01-15	Dec-Feb	FL/FL
40-49y	90+y	0.00641025641025641	0	52	3	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	00-09y	0.0023148148148148147	0	54	8	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	10-19y	1.5636574074074074	3	54	16	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	20-29y	0.7254428341384863	2	54	23	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	30-39y	0.4912854030501089	1	54	17	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	40-49y	1.602920227920228	10	54	52	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	50-59y	1.5435528120713307	10	54	54	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	60-69y	0.5146319158664837	5	54	81	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	70-79y	1.0950256826169236	18	54	137	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	80-89y	0.7065285624607659	5	54	59	450	NA	2024-01-15	Dec-Feb	FL/FL
50-59y	90+y	0.006172839506172839	0	54	3	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	00-09y	0.0015432098765432098	0	81	8	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	10-19y	0.6952160493827161	2	81	16	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	20-29y	0.725174449812131	3	81	23	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	30-39y	1.307915758896151	4	81	17	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	40-49y	1.1754510921177588	11	81	52	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	50-59y	0.5146319158664837	5	81	54	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	60-69y	1.6462429507696998	24	81	81	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	70-79y	0.7705686221501307	19	81	137	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	80-89y	1.2243147101904164	13	81	59	450	NA	2024-01-15	Dec-Feb	FL/FL
60-69y	90+y	0.00411522633744856	0	81	3	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	00-09y	1.2326642335766422	3	137	8	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	10-19y	0.8216240875912408	4	137	16	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	20-29y	1	7	137	23	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	30-39y	0.38686131386861317	2	137	17	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	40-49y	0.8213082537900056	13	137	52	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	50-59y	1.0950256826169236	18	137	54	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	60-69y	0.7705686221501307	19	137	81	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	70-79y	1.246789919548191	52	137	137	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	80-89y	1.057899294816281	19	137	59	450	NA	2024-01-15	Dec-Feb	FL/FL
70-79y	90+y	0.0024330900243309003	0	137	3	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	00-09y	0.00211864406779661	0	59	8	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	10-19y	0.9544491525423728	2	59	16	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	20-29y	0.6639646278555638	2	59	23	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	30-39y	0.8983050847457628	2	59	17	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	40-49y	0.733702737940026	5	59	52	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	50-59y	0.7065285624607659	5	59	54	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	60-69y	1.2243147101904164	13	59	81	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	70-79y	1.057899294816281	19	59	137	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	80-89y	1.2930192473427176	10	59	59	450	NA	2024-01-15	Dec-Feb	FL/FL
80-89y	90+y	2.5480225988700567	1	59	3	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	00-09y	0.041666666666666664	0	3	8	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	10-19y	0.020833333333333332	0	3	16	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	20-29y	0.014492753623188406	0	3	23	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	30-39y	0.0196078431372549	0	3	17	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	40-49y	0.00641025641025641	0	3	52	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	50-59y	0.006172839506172839	0	3	54	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	60-69y	0.00411522633744856	0	3	81	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	70-79y	0.0024330900243309003	0	3	137	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	80-89y	2.5480225988700567	1	3	59	450	NA	2024-01-15	Dec-Feb	FL/FL
90+y	90+y	100.11111111111111	2	3	3	450	NA	2024-01-15	Dec-Feb	FL/FL
00-09y	00-09y	3.2378539856729156	38	405	405	13976	2.6897170832135147	2023-04-15	Mar-May	Mideast/Mideast
00-09y	10-19y	0.7788451646090535	13	405	576	13976	0.6469943220715805	2023-04-15	Mar-May	Mideast/Mideast
00-09y	20-29y	1.1399265932599265	55	405	1665	13976	0.9469482086183054	2023-04-15	Mar-May	Mideast/Mideast
00-09y	30-39y	1.1299695214387158	76	405	2321	13976	0.9386767713345984	2023-04-15	Mar-May	Mideast/Mideast
00-09y	40-49y	0.7914081624226552	48	405	2093	13976	0.6574305276525422	2023-04-15	Mar-May	Mideast/Mideast
00-09y	50-59y	1.1531578461254273	67	405	2005	13976	0.9579395402293444	2023-04-15	Mar-May	Mideast/Mideast
00-09y	60-69y	0.7529171075837743	42	405	1925	13976	0.6254556306345934	2023-04-15	Mar-May	Mideast/Mideast
00-09y	70-79y	0.8049279343138992	39	405	1672	13976	0.6686615348498822	2023-04-15	Mar-May	Mideast/Mideast
00-09y	80-89y	0.738945726597404	20	405	934	13976	0.6138494673296986	2023-04-15	Mar-May	Mideast/Mideast
00-09y	90+y	0.635692007797271	7	405	380	13976	0.5280755897580317	2023-04-15	Mar-May	Mideast/Mideast
10-19y	00-09y	0.7788451646090535	13	576	405	13976	0.6469943220715805	2023-04-15	Mar-May	Mideast/Mideast
10-19y	10-19y	1.8534945264274691	44	576	576	13976	1.5397160938801902	2023-04-15	Mar-May	Mideast/Mideast
10-19y	20-29y	1.0638231981981983	73	576	1665	13976	0.8837283714379282	2023-04-15	Mar-May	Mideast/Mideast
10-19y	30-39y	0.9513208207669108	91	576	2321	13976	0.7902715423721234	2023-04-15	Mar-May	Mideast/Mideast
10-19y	40-49y	1.2520314076020598	108	576	2093	13976	1.0400747781241408	2023-04-15	Mar-May	Mideast/Mideast
10-19y	50-59y	1.0649496051537821	88	576	2005	13976	0.884664088750843	2023-04-15	Mar-May	Mideast/Mideast
10-19y	60-69y	0.9327426046176046	74	576	1925	13976	0.7748384358844518	2023-04-15	Mar-May	Mideast/Mideast
10-19y	70-79y	0.6240125348883573	43	576	1672	13976	0.518373336986585	2023-04-15	Mar-May	Mideast/Mideast
10-19y	80-89y	0.9092482304306447	35	576	934	13976	0.7553214286661836	2023-04-15	Mar-May	Mideast/Mideast
10-19y	90+y	0.44697094298245615	7	576	380	13976	0.37130314904861605	2023-04-15	Mar-May	Mideast/Mideast
20-29y	00-09y	1.1399265932599265	55	1665	405	13976	0.9469482086183054	2023-04-15	Mar-May	Mideast/Mideast
20-29y	10-19y	1.0638231981981983	73	1665	576	13976	0.8837283714379282	2023-04-15	Mar-May	Mideast/Mideast
20-29y	20-29y	1.2099454409364319	240	1665	1665	13976	1.0051135525701207	2023-04-15	Mar-May	Mideast/Mideast
20-29y	30-39y	1.1283613643803216	312	1665	2321	13976	0.9373408594832324	2023-04-15	Mar-May	Mideast/Mideast
